,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread
773134245535428608,Tue Sep 06 12:22:22 +0000 2016,773134245535428608,773134245535428608,Swear in English and nobody bats an eyelid. Swear in sinhala and everybody looses their mind. https://t.co/AhQBtO10Ng,False,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 773134213692264449, 'id_str': '773134213692264449', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Crq5eJrUEAE1983.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Crq5eJrUEAE1983.jpg', 'url': 'https://t.co/AhQBtO10Ng', 'display_url': 'pic.twitter.com/AhQBtO10Ng', 'expanded_url': 'https://twitter.com/shenukalles/status/773134245535428608/photo/1', 'type': 'photo', 'original_info': {'width': 244, 'height': 220}, 'sizes': {'small': {'w': 244, 'h': 220, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 220, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 220, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,106309967,106309967,,,,,False,2,3,1,0,773134245535428608,773134245535428608,False,False,en,,,,,False,True,"{'media': [{'id': 773134213692264449, 'id_str': '773134213692264449', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Crq5eJrUEAE1983.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Crq5eJrUEAE1983.jpg', 'url': 'https://t.co/AhQBtO10Ng', 'display_url': 'pic.twitter.com/AhQBtO10Ng', 'expanded_url': 'https://twitter.com/shenukalles/status/773134245535428608/photo/1', 'type': 'animated_gif', 'original_info': {'width': 244, 'height': 220}, 'sizes': {'small': {'w': 244, 'h': 220, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 220, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 220, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [61, 55], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Crq5eJrUEAE1983.mp4'}]}, 'features': {}, 'media_key': '16_773134213692264449', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 17, 'green': 21, 'blue': 26}, 'percentage': 73.51}, {'rgb': {'red': 107, 'green': 71, 'blue': 49}, 'percentage': 7.89}, {'rgb': {'red': 161, 'green': 161, 'blue': 168}, 'percentage': 5.42}, {'rgb': {'red': 99, 'green': 16, 'blue': 25}, 'percentage': 4.35}, {'rgb': {'red': 187, 'green': 126, 'blue': 92}, 'percentage': 1.85}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
867773396817289216,Thu May 25 16:04:34 +0000 2017,867773396817289216,867773396817289216,"@Nisala_dezhan @nwty_ck උඹ හිතුවද යකෝ ඕක උන් ලීක් කරා කියලා.. රූම් යන එවුන් ඕවා වීඩියෝ කරන් නැද්ද එතකොට 😂
යකො අප්පගෙ තියරි මෙහ් මේවා.
රැල්ලට බුරන් නැතුව ඉදපන් බම්",False,"[24, 162]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nisala_dezhan', 'name': 'C y a n i d e 😷', 'id': 3776265312, 'id_str': '3776265312', 'indices': [0, 14]}, {'screen_name': 'nwty_ck', 'name': 'Chamal Kanishka', 'id': 2606933641, 'id_str': '2606933641', 'indices': [15, 23]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.677711329837588e+17,867771132983758848,3776265312.0,3776265312,Nisala_dezhan,789738160796368897,789738160796368897,,,,,False,0,1,1,0,867707624317370369,867707624317370369,False,False,si,,,,,,,,,
1262110755387617280,Sun May 17 20:00:27 +0000 2020,1262110755387617280,1262110755387617280,@hiruwaaa නෑ ex  ඉස්සර කිව්ව එකක්,False,"[10, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2621104387220603e+18,1262110438722060293,7.210585169585193e+17,721058516958519297,blackdwarft,3334390273,3334390273,,,,,False,0,0,1,0,1261535382975336449,1261535382975336449,False,False,si,,,,,,,,,
1246694194158198784,Sun Apr 05 07:00:33 +0000 2020,1246694194158198784,1246694194158198784,@ohThatBrokeKid හුත්තො වෙනම,False,"[16, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ohThatBrokeKid', 'name': 'ගින්නා 🚀 is gone for a while', 'id': 1742620412, 'id_str': '1742620412', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2465358525257892e+18,1246535852525789190,1742620412.0,1742620412,ohThatBrokeKid,4632654077,4632654077,,,,,False,0,1,1,0,1246535852525789190,1246535852525789190,False,False,si,,,,,,,,,
1360980516112003072,Sun Feb 14 15:53:35 +0000 2021,1360980516112003072,1360980516112003072,@Iamkavikaushi පෙරලගෙන හුකන්න හිතෙන්නේ,False,"[15, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3537096354761564e+18,1353709635476156421,1.1586597086365983e+18,1158659708636598272,IamkaushiPerera,1312051897654800387,1312051897654800387,,,,,False,0,0,0,0,1353709635476156421,1353709635476156421,False,False,si,,,,,,,,,
1141256425575866370,Wed Jun 19 08:08:30 +0000 2019,1141256425575866370,1141256425575866370,@shanki_thewitch හුකන්න උන්ට එලියට ගිහින් හුකා ගන්න තිබ්බේ. එහෙම උනා නම් කැම්පස් එකට බඩු පොට් කියලා නම් වැටෙන්නේ නෑ. අඩුම තරමෙ තමන්ගෙ කොන්ඩම් හරි විදියට බැහැර කලානම්. 🤔 නොදන්න බල්ලා ගූ කෑවම කට වටේ ගාගන්නවලුනේ 😂,False,"[17, 210]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1412094024913388e+18,1141209402491338752,9.732126830078198e+17,973212683007819776,shanki_thewitch,717881136,717881136,,,,,False,0,7,1,0,1141209402491338752,1141209402491338752,False,False,si,,,,,,,,,
1054013612434452480,Sun Oct 21 14:16:42 +0000 2018,1054013612434452480,1054013612434452480,"@maalupaan හුකන ජීවිතේ නෙවෙයි, හුකන්න තරම් ජීවිතේට වෛර කරනවා.",False,"[11, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0540095427096617e+18,1054009542709661706,4632654077.0,4632654077,maalupaan,389385052,389385052,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,0,1053899510274052096,1053899510274052096,False,False,si,,,,,,,,,
1122829806448578560,Mon Apr 29 11:47:41 +0000 2019,1122829806448578560,1122829806448578560,මෙහෙම පොස්ට්  එකක් දාන්න උනාට සමාවෙයල්ලා..😒😒😒 අම්මට හුකන්න ෆ්‍රෙරෙඩ්  ලිසිට් එකෙවත් නැති අබ්බගාත  අන්ගවිකල  හුත්තිගෙ පුතාලා ජනේලෙන් පුක දෙන්න එපා😒😒🖐️🖐️🖐️ප්ලීස්,False,"[0, 159]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,891470428685848576,891470428685848576,,,,,False,0,1,1,0,1122829806448578560,1122829806448578560,False,False,si,,,,,,,,,
1285764970777477121,Wed Jul 22 02:33:52 +0000 2020,1285764970777477121,1285764970777477121,@IshankaJayasin1 උඹේ අම්ම තමයි ඒ නයිට් ක්ලබ් එකේ මිනිස්සුන්ට හුකන්න දුන්නෙ,False,"[17, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IshankaJayasin1', 'name': 'ℐ𝓈𝒽𝒶𝓃𝓀𝒶 𝒥𝒶𝓎𝒶𝓈𝒾𝓃ℊ𝒽ℯ', 'id': 1095596432520691712, 'id_str': '1095596432520691712', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2855501176431575e+18,1285550117643157505,1.0955964325206917e+18,1095596432520691712,IshankaJayasin1,1270537274502123521,1270537274502123521,,,,,False,0,0,0,0,1285550117643157505,1285550117643157505,False,False,si,,,,,,,,,
867775770592067584,Thu May 25 16:14:00 +0000 2017,867775770592067584,867775770592067584,"@SagaraOnline @nwty_ck රෙනො සිල්වටත් නැති අමාරැවක්නෙ උබට තියෙන්නෙ, අනුන්ගෙ ගෑනිට හුකන්න හොදයි, අපි ෂෙයා කරාම වැරදි 👉👌",False,"[23, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nwty_ck', 'name': 'Chamal Kanishka', 'id': 2606933641, 'id_str': '2606933641', 'indices': [14, 22]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8.677733968172892e+17,867773396817289216,7.897381607963689e+17,789738160796368897,mihiranz,3776265312,3776265312,,,,,False,0,0,1,0,867707624317370369,867707624317370369,False,False,si,,,,,,,,,
1176569459030364161,Tue Sep 24 18:49:53 +0000 2019,1176569459030364161,1176569459030364161,මාලුපාන් හුකන්න 🤣 https://t.co/QNONEGkWoW,False,"[0, 17]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1176569448351682561, 'id_str': '1176569448351682561', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EFQDrfaUUAEsmrh.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EFQDrfaUUAEsmrh.jpg', 'url': 'https://t.co/QNONEGkWoW', 'display_url': 'pic.twitter.com/QNONEGkWoW', 'expanded_url': 'https://twitter.com/Aqua097/status/1176569459030364161/photo/1', 'type': 'photo', 'original_info': {'width': 480, 'height': 260}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 260, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 260, 'resize': 'fit'}, 'small': {'w': 480, 'h': 260, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1005327102,1005327102,,,,,True,0,4,1,2,1176569459030364161,1176569459030364161,False,False,si,,1.1765437566668227e+18,1176543756666822656,"{'url': 'https://t.co/5Yv9EaPiH1', 'expanded': 'https://twitter.com/TheToka920/status/1176543756666822656', 'display': 'twitter.com/TheToka920/sta…'}",False,True,"{'media': [{'id': 1176569448351682561, 'id_str': '1176569448351682561', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EFQDrfaUUAEsmrh.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EFQDrfaUUAEsmrh.jpg', 'url': 'https://t.co/QNONEGkWoW', 'display_url': 'pic.twitter.com/QNONEGkWoW', 'expanded_url': 'https://twitter.com/Aqua097/status/1176569459030364161/photo/1', 'type': 'animated_gif', 'original_info': {'width': 480, 'height': 260}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 260, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 260, 'resize': 'fit'}, 'small': {'w': 480, 'h': 260, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [24, 13], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EFQDrfaUUAEsmrh.mp4'}]}, 'features': {}, 'media_key': '16_1176569448351682561', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 20, 'green': 16, 'blue': 5}, 'percentage': 64.45}, {'rgb': {'red': 186, 'green': 113, 'blue': 84}, 'percentage': 13.45}, {'rgb': {'red': 59, 'green': 52, 'blue': 16}, 'percentage': 9.23}, {'rgb': {'red': 77, 'green': 23, 'blue': 20}, 'percentage': 6.99}, {'rgb': {'red': 156, 'green': 107, 'blue': 91}, 'percentage': 3.63}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1220360475164082176,Thu Jan 23 14:59:45 +0000 2020,1220360475164082176,1220360475164082176,"හුකන්න අම්මව එවන්න කියල ""ඉතිපිසෝ"" ගාථාවෙ තේරුමවත් දන්නවද කියල අහනව!

ලොවෙත් මූ ගෝඨා ස ට ඡන්දෙ දුන්නු පොහොට්ටු කාරයෙක්! භාශාවෙන්ම කියන්න පුලුවන්! https://t.co/cgFBzTACm2",False,"[0, 144]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1220360467962445824, 'id_str': '1220360467962445824', 'indices': [145, 168], 'media_url': 'http://pbs.twimg.com/media/EO-XYT7UwAAgc51.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EO-XYT7UwAAgc51.jpg', 'url': 'https://t.co/cgFBzTACm2', 'display_url': 'pic.twitter.com/cgFBzTACm2', 'expanded_url': 'https://twitter.com/MaheshNegombo/status/1220360475164082176/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1575, 'focus_rects': [{'x': 0, 'y': 52, 'h': 605, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1231, 'w': 1080}, {'x': 117, 'y': 0, 'h': 1575, 'w': 788}, {'x': 0, 'y': 0, 'h': 1575, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1575, 'resize': 'fit'}, 'medium': {'w': 823, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 466, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 490, 'y': 93, 'h': 109, 'w': 109}]}, 'medium': {'faces': [{'x': 373, 'y': 70, 'h': 83, 'w': 83}]}, 'orig': {'faces': [{'x': 490, 'y': 93, 'h': 109, 'w': 109}]}, 'small': {'faces': [{'x': 211, 'y': 40, 'h': 47, 'w': 47}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,,,False,3,41,9,0,1220360475164082176,1220360475164082176,False,False,si,,,,,False,True,"{'media': [{'id': 1220360467962445824, 'id_str': '1220360467962445824', 'indices': [145, 168], 'media_url': 'http://pbs.twimg.com/media/EO-XYT7UwAAgc51.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EO-XYT7UwAAgc51.jpg', 'url': 'https://t.co/cgFBzTACm2', 'display_url': 'pic.twitter.com/cgFBzTACm2', 'expanded_url': 'https://twitter.com/MaheshNegombo/status/1220360475164082176/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1575, 'focus_rects': [{'x': 0, 'y': 52, 'h': 605, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1231, 'w': 1080}, {'x': 117, 'y': 0, 'h': 1575, 'w': 788}, {'x': 0, 'y': 0, 'h': 1575, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1575, 'resize': 'fit'}, 'medium': {'w': 823, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 466, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 490, 'y': 93, 'h': 109, 'w': 109}]}, 'medium': {'faces': [{'x': 373, 'y': 70, 'h': 83, 'w': 83}]}, 'orig': {'faces': [{'x': 490, 'y': 93, 'h': 109, 'w': 109}]}, 'small': {'faces': [{'x': 211, 'y': 40, 'h': 47, 'w': 47}]}}, 'media_key': '3_1220360467962445824', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 78.68}, {'rgb': {'red': 114, 'green': 114, 'blue': 114}, 'percentage': 13.73}, {'rgb': {'red': 2, 'green': 132, 'blue': 255}, 'percentage': 4.88}, {'rgb': {'red': 219, 'green': 212, 'blue': 206}, 'percentage': 1.28}, {'rgb': {'red': 11, 'green': 74, 'blue': 145}, 'percentage': 1.12}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1191889997252612097,Wed Nov 06 01:28:14 +0000 2019,1191889997252612097,1191889997252612097,@MangalaLK අම්මට හුකන්න කැරි පොන්නයෝ උබලට ඕන ඕන විදිහට ගිවිසුම් අත්සන් කරන්න මේ රට උබලගේ බූදලයක් කියලද හිතන් ඉන්නේ.වේසිගේ පුතේ උබල වගේ ජාතියක්ජන්මයක් නැති සමනල් හුකන්නන්ට ඕක අත්සන් කරන්න වෙන්නේ නෑ බලාගෙන හිටපන්.,False,"[11, 211]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.191628300793176e+18,1191628300793176064,3032260688.0,3032260688,MangalaLK,727759822955909120,727759822955909120,,,,,False,0,3,0,0,1191628300793176064,1191628300793176064,False,False,si,,,,,,,,,
1197468154894487555,Thu Nov 21 10:53:50 +0000 2019,1197468154894487555,1197468154894487555,"@Rasthiyaduwa අප්පචිටත් දවසක් දෙමළ වැරදිච්ච එකේ ඕක මොකද්ද , ඩාම් වෙනවා ඩූම් වෙනවා 😒",False,"[14, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasthiyaduwa', 'name': 'රස්තියාදුකාරයා', 'id': 166556379, 'id_str': '166556379', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1974667364228424e+18,1197466736422842368,166556379.0,166556379,Rasthiyaduwa,352931832,352931832,,,,,False,0,0,1,0,1197453694091923458,1197453694091923458,False,False,si,,,,,,,,,
1317287445466144773,Sat Oct 17 02:12:55 +0000 2020,1317287445466144773,1317287445466144773,@ImSalmi27 උං හිතාගෙන ඉන්නෙ උංට හරියට හුකන්න දන්නැති නිසා අනිත් එවුනුත් එහෙම වෙන්නැති ක්යල. ඒකය් උගන්නන්න හදන්නෙ.,False,"[11, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ImSalmi27', 'name': '𝕾𝖆𝖑𝖒𝖎 💡', 'id': 1122117550152634368, 'id_str': '1122117550152634368', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3171265081928253e+18,1317126508192825344,1.1221175501526344e+18,1122117550152634368,ImSalmi27,799677397,799677397,,,,,False,0,2,0,0,1317126508192825344,1317126508192825344,False,False,si,,,,,,,,,
1089291854200430593,Sat Jan 26 22:39:50 +0000 2019,1089291854200430593,1089291854200430593,@athalkolla123 තං දෙක හයියෙන් මිරිකෙගෙන හුකන්න හිතෙනවා බන්,False,"[15, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'athalkolla123', 'name': '👄දඟ පැටියා👄', 'id': 966710339822735361, 'id_str': '966710339822735361', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0855765288873124e+18,1085576528887312384,9.667103398227354e+17,966710339822735361,athalkolla123,1062015774657839105,1062015774657839105,,,,,False,0,2,1,0,1085576528887312384,1085576528887312384,False,False,si,,,,,,,,,
1210955592082305027,Sat Dec 28 16:08:06 +0000 2019,1210955592082305027,1210955592082305027,"@nirodhanews පල සක්කිලි වේසිගෙ පුතා. පකෝ තෝ පක හංගගෙන ඇට දෙකෙන් හුකන්න ට්‍රයි කරාට බයියෝ ඒවා කරන්නෙ නෑ පකෝ. සක්කිලියා තෝ කී පාරක් මගෙ ඇක් එක, පෝස්ට්, කමෙන්ට් රිපෝර්ට් කරාද සක්කිලියෝ.",False,"[13, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.210955037561774e+18,1210955037561774081,329826075.0,329826075,nirodhanews,1135511371095957505,1135511371095957505,,,,,False,0,0,0,0,1210955037561774081,1210955037561774081,False,False,si,,,,,,,,,
1182858670461181952,Sat Oct 12 03:20:58 +0000 2019,1182858670461181952,1182858670461181952,"කාල කණ්නි හුත්තිගෙ පුතාලා ඉන්න රටක් නෙ මේක. කන්තෝරුවට ගියොත් උන්ගෙ ආතල් බලා බලා අපේ වටිනා කියන කාලය උන්ගේ ආතල් වෙනුවෙන් වෙන් කරන්න වෙලා, ප්‍රදේශීය ලේකම් කාර්යාලය, මහවැලිය.",False,"[0, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1319719182,1319719182,,,,,False,0,1,0,1,1182858670461181952,1182858670461181952,False,False,si,,,,,,,,,
1297460554295054337,Sun Aug 23 09:07:56 +0000 2020,1297460554295054337,1297460554295054337,@1999Dasith @umayanga99 උබෙ එන්නෙ කොල්ලො හොයන්නනේ #Spaමනෝජ් 😂😂,False,"[24, 62]","{'hashtags': [{'text': 'Spaමනෝජ්', 'indices': [50, 59]}], 'symbols': [], 'user_mentions': [{'screen_name': '1999Dasith', 'name': 'dasith wishwaka', 'id': 711928192177549312, 'id_str': '711928192177549312', 'indices': [0, 11]}, {'screen_name': 'umayanga99', 'name': 'W K D | 🇱🇰', 'id': 1053613433348747264, 'id_str': '1053613433348747264', 'indices': [12, 23]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.297459412228092e+18,1297459412228091905,7.119281921775493e+17,711928192177549312,1999Dasith,1656799536,1656799536,,,,,False,0,1,1,0,1297403668048699394,1297403668048699394,False,False,si,,,,,,,,,
1289865605701656577,Sun Aug 02 10:08:19 +0000 2020,1289865605701656577,1289865605701656577,යකව් ඊයේ කිව්වා විහිලුවට එයා බඳිනවා කියලා. අද ආරංචිය එනවා එයා ඇත්තටම බඳිනවා කියලා. 😒 ට හුකන්න දාලා,False,"[0, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1015323417392771072,1015323417392771072,,,,,False,0,1,0,0,1289865605701656577,1289865605701656577,False,False,si,,,,,,,,,
1220271575016132608,Thu Jan 23 09:06:29 +0000 2020,1220271575016132608,1220271575016132608,@DThardilsh071 හුකන්න මරු..😏❤,False,"[15, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DThardilsh071', 'name': 'Tharuki⭐️Dilshani', 'id': 798206139234217984, 'id_str': '798206139234217984', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2201378288705126e+18,1220137828870512643,7.98206139234218e+17,798206139234217984,DThardilsh071,1213918347235979264,1213918347235979264,,,,,False,0,1,0,0,1220137828870512643,1220137828870512643,False,False,si,,,,,,,,,
1120591618854141952,Tue Apr 23 07:33:56 +0000 2019,1120591618854141952,1120591618854141952,@adaderanasin අනේ හුකන්න කියන්න,False,"[14, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'adaderanasin', 'name': 'Ada Derana Sinhala', 'id': 183904448, 'id_str': '183904448', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1205913419631043e+18,1120591341963104256,183904448.0,183904448,adaderanasin,859167684,859167684,,,,,False,0,9,0,0,1120591341963104256,1120591341963104256,False,False,si,,,,,,,,,
1210955037561774081,Sat Dec 28 16:05:54 +0000 2019,1210955037561774081,1210955037561774081,"බයියෝ රිපෝට්
යූ ඩිසයිට් 
🌷🌷🌷🌷 https://t.co/EbHtQBKyqq",False,"[0, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EbHtQBKyqq', 'expanded_url': 'https://www.facebook.com/563943500/posts/10157870690878501/', 'display_url': 'facebook.com/563943500/post…', 'indices': [30, 53]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,329826075,329826075,,,,,False,0,0,1,0,1210955037561774081,1210955037561774081,False,False,si,,,,,False,True,,,
946445540350464003,Thu Dec 28 18:19:35 +0000 2017,946445540350464003,946445540350464003,@AmIsoSweet හැම දෙටම හුකන්න යන්න එපා ඩිනාල්,False,"[12, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.464250424385782e+17,946425042438578177,429624563.0,429624563,AmIsoSweet,286119376,286119376,,,,,False,0,1,1,0,946425042438578177,946425042438578177,False,False,si,,,,,,,,,
