,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1394977267684679683,Wed May 19 11:24:32 +0000 2021,1394977267684679683,1394977267684679683,"ෆුල් සර්විස් එකක් දුන්නට පස්සේ..
ගෙදර යන්න බැහැ කියපු වාහනත් හිටියා....😆😆😆",False,"[0, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1262186426432716801,1262186426432716801,,,,,False,0,20,0,0,1394977267684679683,1394977267684679683,False,False,si,,,,,,,,,
1395970280741228550,Sat May 22 05:10:25 +0000 2021,1395970280741228550,1395970280741228550,@Miss_Cruly අරූ ගෙදර යන ගමන්ද බන් 🙄,False,"[12, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Miss_Cruly', 'name': 'තරු 🌼', 'id': 1388477670137102343, 'id_str': '1388477670137102343', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3959687461754307e+18,1395968746175430656,1.3884776701371023e+18,1388477670137102343,Miss_Cruly,1334831674933137411,1334831674933137411,,,,,False,0,1,1,0,1395968746175430656,1395968746175430656,False,False,si,,,,,,,,,
1393570042202054669,Sat May 15 14:12:43 +0000 2021,1393570042202054669,1393570042202054669,"@kth_srilanka පටන් ගන්න 
ලේ දහඩිය සහ කඳුළු
අනතුර
බොරු ආදරය 
හදවත් ගැස්ම 
ගෙදර 
මට ඔයාව අත්‍යාවශ්‍යයි 
මම සනීපෙන් 
මැජික් කඩය
එය නිවැරදි කරන්න 
දෙක! තුන!
ඉතින් කුමක් ද 
දුවන්න 
මාව බේරගන්න 
මගෙ කාලය 
හඳ 
මගේ නගරය 
පොරොන්දුව 
🤣🤣🤣🤣💜💜",False,"[14, 230]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kth_srilanka', 'name': 'Ama⁷💜\U0001f9c8', 'id': 1371101339061678081, 'id_str': '1371101339061678081', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3934059030642975e+18,1393405903064297473,1.371101339061678e+18,1371101339061678081,kth_srilanka,1302941445410697216,1302941445410697216,,,,,False,0,12,4,0,1393405903064297473,1393405903064297473,False,False,si,,,,,,,,,
1394881435106902016,Wed May 19 05:03:44 +0000 2021,1394881435106902016,1394881435106902016,@kazZtr_ @toGetBaked ඕකනෙ ඉතින්. කබලෙ බදිනවා කියන්නෙ ගැමිවහර. ඒ කියන්නෙ sauce pan එකක හරි මිරිස් කුඩු ටිකක් මද ගින්නෙ බදින එක හැදිගගා. විනාඩියක් වගේ.,False,"[21, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kazZtr_', 'name': 'kasun', 'id': 195013676, 'id_str': '195013676', 'indices': [0, 8]}, {'screen_name': 'toGetBaked', 'name': 'දුම්බොන අලියා', 'id': 955051442183684096, 'id_str': '955051442183684096', 'indices': [9, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3948809455099986e+18,1394880945509998596,195013676.0,195013676,kazZtr_,1240990340317949952,1240990340317949952,,,,,False,0,0,2,0,1394790057006047234,1394790057006047234,False,False,si,,,,,,,,,
1394558008307249155,Tue May 18 07:38:33 +0000 2021,1394558008307249155,1394558008307249155,@hexmint එහෙනම්  තෙමී නසින්නේ කෙසේද ?,False,"[9, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hexmint', 'name': 'hexmint', 'id': 244525265, 'id_str': '244525265', 'indices': [0, 8]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.394546269176025e+18,1394546269176025088,244525265.0,244525265,hexmint,234282670,234282670,,,,,False,0,0,1,0,1394524740581093376,1394524740581093376,False,False,si,,,,,,,,,
1395278847705329665,Thu May 20 07:22:54 +0000 2021,1395278847705329665,1395278847705329665,"@IamIsPra @Sedona_B ඡායාරූපකරණය සඳහා ඇසක් නොතිබෙන්න, නමුත් මම ගෙදර හැදූ සහ ගෙදර හැදූ දේවල් ඡායාරූප ගැනීමට කැමතියි",False,"[20, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IamIsPra', 'name': 'Isuru Prabath', 'id': 3319500684, 'id_str': '3319500684', 'indices': [0, 9]}, {'screen_name': 'Sedona_B', 'name': 'සෙදෝනා of Bebbanburg', 'id': 1254465628993458178, 'id_str': '1254465628993458178', 'indices': [10, 19]}], 'urls': []}","<a href=""https://siripala.isuru.info"" rel=""nofollow"">Twitter for Siripala</a>",1.3952788223757558e+18,1395278822375755776,3319500684.0,3319500684,IamIsPra,1391813938694610945,1391813938694610945,,,,,False,0,1,2,0,1395009673867104257,1395009673867104257,False,False,si,,,,,,,,,
1393790397097267202,Sun May 16 04:48:20 +0000 2021,1393790397097267202,1393790397097267202,@madushi_pavi ඇත්තටම ගිය වෙසක් එකට උනේ. මහ හුළගක් ආව. ඒත් එක්කම විශාල සද්දයක් ආව  . ගෙදර කට්ටිය හොඳටම බය වෙලා ගිහින් බැලින්නං වහලෙ මුදුනෙ තිබ්බ තහඩුව හුලගට බිමට වැටිලා  😂💔,False,"[14, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'madushi_pavi', 'name': '🍥මාශ්මෙලෝස්🍥', 'id': 697353419720241152, 'id_str': '697353419720241152', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.393607574054785e+18,1393607574054785026,6.973534197202412e+17,697353419720241152,madushi_pavi,1249183486428303360,1249183486428303360,,,,,False,0,0,0,0,1393607574054785026,1393607574054785026,False,False,si,,,,,,,,,
1395577744306556936,Fri May 21 03:10:37 +0000 2021,1395577744306556936,1395577744306556936,@iresaaaaaa ආසා නෑද සතියකට අම්මලගෙ ගෙදර ගීන් ඉදලා එන්න 🤓💔😏😂,False,"[12, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iresaaaaaa', 'name': 'I C E ❄️', 'id': 1187692266632015875, 'id_str': '1187692266632015875', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3955775523626353e+18,1395577552362635265,1.187692266632016e+18,1187692266632015875,iresaaaaaa,3797363534,3797363534,,,,,False,0,1,1,0,1395215572451807234,1395215572451807234,False,False,si,,,,,,,,,
1393810711248211969,Sun May 16 06:09:03 +0000 2021,1393810711248211969,1393810711248211969,"@PriyadarshaniG9 කෝමත් මේ දවස්වල තාත්තිලාට ලෙඩ තමයි 
නැත්නම් අම්මිලගෙන් බේරිල්ලක් නෑනේ 🤭🤦‍♀️🤣🤣
සූටි දොස්තර නෝනා 
ඔයා රීපොට් එක දෙන්න මාසයක් බෙඩ් රෙස්ට් කරන්න කියල තාත්තිට 
තාත්ති පෞනේ🤗🥰😍😘",False,"[17, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PriyadarshaniG9', 'name': '\U0001f970🙂❤දර්ශි🌼🌻⚘', 'id': 1171426361002479616, 'id_str': '1171426361002479616', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3938069268787036e+18,1393806926878703622,1.1714263610024796e+18,1171426361002479616,PriyadarshaniG9,333357644,333357644,,,,,False,0,1,1,0,1393806926878703622,1393806926878703622,False,False,si,,,,,,,,,
1393571686599991298,Sat May 15 14:19:16 +0000 2021,1393571686599991298,1393571686599991298,@tehanie_ නෑ නෑ කාමර තියෙනව ඇති තරම් ඒත් ගෙදර ඉන්නෙ මම විතරයි කමක් නෑනෙ 🌝,False,"[10, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tehanie_', 'name': 'Tehanie✨', 'id': 1336402877103841280, 'id_str': '1336402877103841280', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3935713444286628e+18,1393571344428662792,1.3364028771038413e+18,1336402877103841280,tehanie_,949549091905826816,949549091905826816,,,,,False,0,0,0,0,1393177711435075586,1393177711435075586,False,False,si,,,,,,,,,
1395416595397185538,Thu May 20 16:30:16 +0000 2021,1395416595397185538,1395416595397185538,"""වැඩට යන්න එපා මම සල්ලි දෙන්නම්.
 ඔයා ගෙදර ඉන්න බබා.""

කියලා කියන්න එකෙක් නැති හැටි 🙄",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1050972636522545152,1050972636522545152,,,,,False,0,14,4,0,1395416595397185538,1395416595397185538,False,False,si,,,,,,,,,
1395769743366262793,Fri May 21 15:53:33 +0000 2021,1395769743366262793,1395769743366262793,එදත් සුපුරුදු විදිහටම ඔය දුම්රිය ලං වෙනවාත් එක්කම පා පුවරුවේ හිටිය කොල්ලො තුන් දෙනෙක් පහළට බහිනවා දැක්ක.... එ එක කොල්ලෙක් කිසිම හේතුවක් නැතුව එක පාරටම මාගෙ උරහිසට හයියෙන් පයින් පාරක් එල්ල කරා... මගේ වාසනාවට මම වැටෙන් අනිත් පැත්තට වැටෙන්නේ නැතුව බේරුනා..,False,"[0, 253]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3957697407532073e+18,1395769740753207302,1.0491603752649196e+18,1049160375264919553,ThivankaEk,1049160375264919553,1049160375264919553,,,,,False,0,3,1,0,1395769740753207302,1395769740753207302,False,False,si,,"{'id': 1395769740753207302, 'id_str': '1395769740753207302'}",,,,,,,
1395207307080790020,Thu May 20 02:38:38 +0000 2021,1395207307080790020,1395207307080790020,@thejanwic @ItsMeKande එකයිනෙ බිව්වෙ..,False,"[23, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thejanwic', 'name': 'Thejan ✨️', 'id': 1332258629412552709, 'id_str': '1332258629412552709', 'indices': [0, 10]}, {'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [11, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3951969238002852e+18,1395196923800285186,1.3322586294125527e+18,1332258629412552709,thejanwic,957971739522170886,957971739522170886,,,,,False,0,1,1,0,1395047052866850816,1395047052866850816,False,False,si,,,,,,,,,
1393926361618677760,Sun May 16 13:48:37 +0000 2021,1393926361618677760,1393926361618677760,හෙට වැඩ කියලා මතක් වෙද්දීයි බෝඩිම වහල නිසා හැමදාම ගෙදර ඇවිත් යන්න වෙන නිසයි පපුව හෝස් ගාලා යනවා බොක්ක.. 🙂,False,"[0, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,720141928,720141928,,,,,False,0,6,0,0,1393926361618677760,1393926361618677760,False,False,si,,,,,,,,,
1395769745631178753,Fri May 21 15:53:34 +0000 2021,1395769745631178753,1395769745631178753,"එදා අපේ යාළුවෝ අතර සිටිය එක යාලුවෙක් (ඉන්දික ගිනිගෙ) මේ දුම්රිය පස්සෙන් ගිහින් නුවර දුම්රිය පොළෙන් එළියට එන මේ කොල්ලන් අල්ලා ගමු කියලා අදහස් කරත්... එ අදහස අතාරින්න වුණා ක්ලාස් පටන් ළඟ නිසා... උරහිස් ඉදිමුමත්, කමිසේ ලස්සනට පා සටහනත් එක්ක ගෙදර ගිය.... 😁",False,"[0, 252]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3957697433662628e+18,1395769743366262793,1.0491603752649196e+18,1049160375264919553,ThivankaEk,1049160375264919553,1049160375264919553,,,,,False,0,3,0,0,1395769740753207302,1395769740753207302,False,False,si,,"{'id': 1395769740753207302, 'id_str': '1395769740753207302'}",,,,,,,
1395421166664183809,Thu May 20 16:48:26 +0000 2021,1395421166664183809,1395421166664183809,@Induweerasingh1 පිස්සුද ඉන්දූ අනිත් බත් කන්නවත් පුලුවන්ද 😒 සුදු බත් 🖤,False,"[17, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Induweerasingh1', 'name': 'INDU', 'id': 973446701653487616, 'id_str': '973446701653487616', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3952397897968886e+18,1395239789796888576,9.734467016534876e+17,973446701653487616,Induweerasingh1,1129431111719825410,1129431111719825410,,,,,False,0,2,1,0,1395239789796888576,1395239789796888576,False,False,si,,,,,,,,,
1395352459086745603,Thu May 20 12:15:25 +0000 2021,1395352459086745603,1395352459086745603,@ManamperiRandil ගෙදර තමයි හිටියේ...තාමත් මිටින් එකක්..😭,False,"[17, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ManamperiRandil', 'name': 'රංදිල් ගයාෂාන්', 'id': 1249183486428303360, 'id_str': '1249183486428303360', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3953491801895322e+18,1395349180189532161,1.2491834864283034e+18,1249183486428303360,ManamperiRandil,1047931890,1047931890,,,,,False,0,1,0,0,1395347396071018496,1395347396071018496,False,False,si,,,,,,,,,
1394985069547302915,Wed May 19 11:55:32 +0000 2021,1394985069547302915,1394985069547302915,@DpHarischandra ඉතින් ඔයාගේ ගෙදර අයව අරන් යන්න තිබ්බානේ අනේ. එතකොට මුළු පවුලම එහෙ නේ.,False,"[16, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DpHarischandra', 'name': 'Mr. හරිස්®™ #2021 🇱🇰 ☸️⚓📸💻', 'id': 3269683976, 'id_str': '3269683976', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3949846770023342e+18,1394984677002334219,3269683976.0,3269683976,DpHarischandra,879621963618144256,879621963618144256,,,,,False,0,1,1,0,1394976247848050691,1394976247848050691,False,False,si,,,,,,,,,
1394532208300363776,Tue May 18 05:56:02 +0000 2021,1394532208300363776,1394532208300363776,ඔව් ඉතින් වවුලගේ ගෙදර ගියාම එල්ලිලා ඉන්න වෙනවනේ 😂,False,"[0, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1725841574,1725841574,,,,,False,1,10,0,0,1394532208300363776,1394532208300363776,False,False,si,,,,,,,,,
1393245571696054272,Fri May 14 16:43:24 +0000 2021,1393245571696054272,1393245571696054272,@EChamara1 නැ බන් ගෙදර බත්හට්ටිය කලුයි...වැදිරියෝ දැකුම්කලුයි...😌🐒,False,"[11, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EChamara1', 'name': '🖤⏩☸️Mr අට පට්ටමා,☸️⏪🖤', 'id': 918790223840063488, 'id_str': '918790223840063488', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.393243226920784e+18,1393243226920783873,9.187902238400635e+17,918790223840063488,EChamara1,2710529259,2710529259,,,,,False,0,1,0,0,1393231012168044548,1393231012168044548,False,False,si,,,,,,,,,
1395931343280762885,Sat May 22 02:35:42 +0000 2021,1395931343280762885,1395931343280762885,දිනක් තුළ වාර්තාවූ වැඩිම කොවිඩ් ආසාදිත මරණ සංඛ්‍යාව (44) ඊයේ දිනයට වාර්තා වී ඇත. මෙරට සමස්ත මරණ සංඛ්‍යාව 1132ක් දක්වා ඉහළට #lka #SriLanka #COVID19LK #COVID19SL https://t.co/EXA1V4Hipe,False,"[0, 159]","{'hashtags': [{'text': 'lka', 'indices': [123, 127]}, {'text': 'SriLanka', 'indices': [128, 137]}, {'text': 'COVID19LK', 'indices': [138, 148]}, {'text': 'COVID19SL', 'indices': [149, 159]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1395931336896958466, 'id_str': '1395931336896958466', 'indices': [160, 183], 'media_url': 'http://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'url': 'https://t.co/EXA1V4Hipe', 'display_url': 'pic.twitter.com/EXA1V4Hipe', 'expanded_url': 'https://twitter.com/22Dinuk/status/1395931343280762885/photo/1', 'type': 'photo', 'original_info': {'width': 714, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 624, 'h': 400, 'w': 714}, {'x': 0, 'y': 310, 'h': 714, 'w': 714}, {'x': 0, 'y': 210, 'h': 814, 'w': 714}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 714}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 714, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 474, 'h': 680, 'resize': 'fit'}, 'large': {'w': 714, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'small': {'faces': [{'x': 40, 'y': 373, 'h': 35, 'w': 35}]}, 'large': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,956735417054720000,956735417054720000,,,,,False,17,36,0,9,1395931343280762885,1395931343280762885,False,False,si,,,"{'media': [{'id': 1395931336896958466, 'id_str': '1395931336896958466', 'indices': [160, 183], 'media_url': 'http://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E19YJ6qUUAIUnkj.jpg', 'url': 'https://t.co/EXA1V4Hipe', 'display_url': 'pic.twitter.com/EXA1V4Hipe', 'expanded_url': 'https://twitter.com/22Dinuk/status/1395931343280762885/photo/1', 'type': 'photo', 'original_info': {'width': 714, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 624, 'h': 400, 'w': 714}, {'x': 0, 'y': 310, 'h': 714, 'w': 714}, {'x': 0, 'y': 210, 'h': 814, 'w': 714}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 714}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 714, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 474, 'h': 680, 'resize': 'fit'}, 'large': {'w': 714, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}, 'small': {'faces': [{'x': 40, 'y': 373, 'h': 35, 'w': 35}]}, 'large': {'faces': [{'x': 61, 'y': 563, 'h': 54, 'w': 54}]}}, 'media_key': '3_1395931336896958466', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 99.74}, {'rgb': {'red': 145, 'green': 145, 'blue': 145}, 'percentage': 0.18}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,
1393562831249760262,Sat May 15 13:44:04 +0000 2021,1393562831249760262,1393562831249760262,හමිමෝ ගෙදර අයගේ ජාතික කියමන😂🔫,False,"[0, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1196045840403578880,1196045840403578880,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,0,2,0,0,1393562831249760262,1393562831249760262,False,False,si,,,,,,1.3935517132488458e+18,1393551713248845828,"{'url': 'https://t.co/XUeCIWBYNI', 'expanded': 'https://twitter.com/AmithMalinga/status/1393551713248845828', 'display': 'twitter.com/AmithMalinga/s…'}",
