,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,card,quoted_status_id,quoted_status_id_str,quoted_status_permalink
910928312632958976,Thu Sep 21 18:06:48 +0000 2017,910928312632958976,910928312632958976,බදින කොට වටේටම අල්ලලා කිම්බ කැලනි පාලම වගේ වෙච්ච බැන්දට පස්සෙත් වටේ යන පත්තිනි අම්ම කෙනෙක් බදින් ඕන. 😏😏,False,"[0, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1162250540,1162250540,,,,,False,0,0,0,0,910928312632958976,910928312632958976,False,False,si,,,,,,,,,
873668760749690880,Sat Jun 10 22:30:39 +0000 2017,873668760749690880,873668760749690880,@PiumiHansamali අප්පට සිරි හුකන්නමයි හිතේන්නේ කිම්බ දේන්නකො හොදට දිවදාලා උරලා වතුර ටික එලියට ගන්නං,False,"[16, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PiumiHansamali', 'name': 'Piumi Hansamali', 'id': 865957605264433153, 'id_str': '865957605264433153', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.730294847100436e+17,873029484710043648,8.659576052644332e+17,865957605264433153,PiumiHansamali,869330559046168584,869330559046168584,,,,,False,0,0,0,0,873029484710043648,873029484710043648,False,False,si,,,,,,,,,
1350872968381964288,Sun Jan 17 18:29:48 +0000 2021,1350872968381964288,1350872968381964288,මුං ඔක්කොටොම බැට් එකට බෝලෙට වඩා කිම්බ ලොකුවෙලානේ.. ඉතින් ගහයිද ක්‍රිකට්. 🤷😂 #SriLankanCricket,False,"[0, 93]","{'hashtags': [{'text': 'SriLankanCricket', 'indices': [76, 93]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1326867456,1326867456,,,,,False,0,5,1,0,1350872968381964288,1350872968381964288,False,False,si,,,,,,,,,
1219327274618695682,Mon Jan 20 18:34:10 +0000 2020,1219327274618695682,1219327274618695682,@Chandu_original මං හිතන්නෙ මේ කියන්නෙ @duliponline කැතයි කියල (ප්‍රසන්න රණවීර වගේ). බැද්දගේ පොල් කිම්බකට උපමා කරා උගෙ කලිං කතාව. ඌ පොල් කිම්බ උපමා කලා බැද්දගේ ගෙ මූණට. 🙄,False,"[17, 170]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}, {'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [39, 51]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219212110611112e+18,1219212110611111938,1.1811693048778793e+18,1181169304877879297,Chandu_original,137581222,137581222,,,,,False,0,2,3,0,1219212110611111938,1219212110611111938,False,False,si,,,,,,,,,
1303906901072195584,Thu Sep 10 04:03:25 +0000 2020,1303906901072195584,1303906901072195584,@piumi_silva මෙච්චර දේෂියව කවුපි මුන් ඇට පරිප්පු ලංකාවේ තියෙනවා ඉංදියාවේ කිම්බ අස්සේ මෑ ඇටේ ගැනමයි කතාව,False,"[13, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'piumi_silva', 'name': 'Papiii_Lk🇱🇰', 'id': 836512553622593536, 'id_str': '836512553622593536', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.30390100007646e+18,1303901000076460032,8.365125536225935e+17,836512553622593536,piumi_silva,1303197570374696966,1303197570374696966,,,,,False,0,0,1,0,1303901000076460032,1303901000076460032,False,False,si,,,,,,,,,
854558872849326082,Wed Apr 19 04:54:46 +0000 2017,854558872849326082,854558872849326082,කිම්බ(ර්) ලී #LankanWrestlerNames 😏,False,"[0, 35]","{'hashtags': [{'text': 'LankanWrestlerNames', 'indices': [13, 33]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,173193457,173193457,,,,,False,0,3,0,0,854558872849326082,854558872849326082,False,False,si,,,,,,,,,
1253847493030211584,Sat Apr 25 00:45:12 +0000 2020,1253847493030211584,1253847493030211584,@AnuRadh06599923 තන් දෙක කිම්බ සුදුවට ඇතිනේ මැනික,False,"[17, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnuRadh06599923', 'name': 'AnuRadha🇱🇰', 'id': 1209170954213089281, 'id_str': '1209170954213089281', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2536891902875812e+18,1253689190287581184,1.2091709542130893e+18,1209170954213089281,AnuRadh06599923,1181545300508307461,1181545300508307461,,,,,False,0,0,0,0,1253689190287581184,1253689190287581184,False,False,si,,,,,,,,,
387941182036144128,Wed Oct 09 14:02:40 +0000 2013,387941182036144128,387941182036144128,This two radio presenters keep saying some shampoo has කිම්බ සෝල් in it so it removes more Dandruff! Should I be worried? #lol,False,"[0, 126]","{'hashtags': [{'text': 'lol', 'indices': [122, 126]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,169598823,169598823,,,,,False,0,0,1,0,387941182036144128,387941182036144128,False,False,en,,,,,,,,,
1307506120953532416,Sun Sep 20 02:25:26 +0000 2020,1307506120953532416,1307506120953532416,@YessNaughty ඔයාගේ කිම්බ ඇතුලටම දාන්නම් 😘,False,"[13, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1069460508703625216,1069460508703625216,,,,,False,0,0,0,0,1307504522399367168,1307504522399367168,False,False,si,,,,,,,,,
1246780298370715649,Sun Apr 05 12:42:41 +0000 2020,1246780298370715649,1246780298370715649,"@tharindubawant @Wind_Desika අහෝ මාගේ පරම පිවිතුරු ප්‍රේමය .....
එම්බා කුපාඩි යක්ස ය.....
අප දෙදෙනා අතරට කිම්බ ද 
පැමිණියේ😒😒😒😒",False,"[29, 126]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [16, 28]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2467794668917187e+18,1246779466891718656,7.241703978942259e+17,724170397894225920,garaathedevil,1194238790686130176,1194238790686130176,,,,,False,0,2,1,0,1246705043715342336,1246705043715342336,False,False,si,,,,,,,,,
1238673586057097216,Sat Mar 14 03:49:31 +0000 2020,1238673586057097216,1238673586057097216,@Rusiiiru_ කොටේව ඇඳන් බහිද්දි කිම්බ කියනෝ.. මං මේ අඟලක් උඩි න්.. 🤑,False,"[11, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rusiiiru_', 'name': 'Rusiru Athukorala 🇱🇰', 'id': 742572263497564160, 'id_str': '742572263497564160', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2386725127722148e+18,1238672512772214784,7.425722634975642e+17,742572263497564160,Rusiiiru_,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1238659548187185164,1238659548187185164,False,False,si,,,,,,,,,
433360911852507136,Tue Feb 11 22:04:27 +0000 2014,433360911852507136,433360911852507136,Syndi: කිම්බ(ර්) මොන රටේද? http://t.co/ZyCQ8v3nZ1 #sinhalabloggers,False,"[0, 66]","{'hashtags': [{'text': 'sinhalabloggers', 'indices': [50, 66]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ZyCQ8v3nZ1', 'expanded_url': 'http://bit.ly/1m4fGzT', 'display_url': 'bit.ly/1m4fGzT', 'indices': [27, 49]}]}","<a href=""http://blogs.sinhalabloggers.com"" rel=""nofollow"">Sinhala Blog Reader</a>",,,,,,68161733,68161733,,,,,False,0,0,0,0,433360911852507136,433360911852507136,False,False,si,,,False,True,,,,,
1371320122674012160,Mon Mar 15 04:39:29 +0000 2021,1371320122674012160,1371320122674012160,@Shafraz_Cader ඒක තමයි අයිය මාත් මේ කල්පනා කරන්නෙ කේ ජී ගහන එක වෙනම දෙයක් ඒව ගැහුවම ෆීල් වෙන එකත් වෙනම දෙයක් ඒත් sm වලින් කොහොමද? කී බෝඩ් එකෙන්ද 😂💔,False,"[15, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Shafraz_Cader', 'name': 'Shafraz Cader', 'id': 1467472404, 'id_str': '1467472404', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3713198178027684e+18,1371319817802768384,1467472404.0,1467472404,Shafraz_Cader,949549091905826816,949549091905826816,,,,,False,0,1,2,0,1371318928924901376,1371318928924901376,False,False,si,,,,,,,,,
832611112159891456,Fri Feb 17 15:22:12 +0000 2017,832611112159891456,832611112159891456,@Rathgamaya කිම්බ තියං පුප දෙන්නේ මක්කද,False,"[12, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.326040515649331e+17,832604051564933120,246224922.0,246224922,rathgamaya,158028921,158028921,,,,,False,1,1,0,0,832604051564933120,832604051564933120,False,False,si,,,,,,,,,
1341413795781091328,Tue Dec 22 16:02:25 +0000 2020,1341413795781091328,1341413795781091328,"කිම්බ ලී ට නෙවේ යකෝ මෙහෙට එව
 #100FREEiPhone12",False,"[0, 46]","{'hashtags': [{'text': '100FREEiPhone12', 'indices': [30, 46]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,2369956382,2369956382,,,,,False,0,0,0,0,1341413795781091328,1341413795781091328,False,False,si,,,,,,,,,
625155847258112000,Sun Jul 26 04:09:03 +0000 2015,625155847258112000,625155847258112000,"ටිම්බ කෝපරේෂන් 

නිකං හරි සර්ට "" ටි "" නැතුව වෙන මොකක් හරි වැරදිලා කියවුනා නම් හැටහුටාමාරයි 😂😂😂",False,"[0, 94]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2613916794,2613916794,,,,,False,0,6,3,0,625155847258112000,625155847258112000,False,False,si,,,,,,,,,
1219208081764245504,Mon Jan 20 10:40:33 +0000 2020,1219208081764245504,1219208081764245504,@duliponline @Chandu_original @Anushka60212320 @KasunKoswattha ඔයා නිකන් මිරිස් කුඩු ප්‍රසන්න රනවීර වගේ. පොල් කිම්බ මං කියන්න ඕනෙද? කණ්නාඩියකින් ගිහින් තොගෙ කට බලපංකො. පොල් කිබි හොදයි. නෙදකින් desi හුත්තක් වගේ,False,"[63, 209]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [13, 29]}, {'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [47, 62]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219207318862254e+18,1219207318862254083,799677397.0,799677397,duliponline,1353365228,1353365228,,,,,False,0,1,3,2,1218774284291727361,1218774284291727361,False,False,si,,,,,,,,,
1113617809983115264,Thu Apr 04 01:42:30 +0000 2019,1113617809983115264,1113617809983115264,@athalkolla123 කිම්බ ලොකු කරලා දෙන්නම් මට දුන්නොත්.මොකද කියන්නෙ යාලු,False,"[15, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'athalkolla123', 'name': '👄දඟ පැටියා👄', 'id': 966710339822735361, 'id_str': '966710339822735361', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1134991349614182e+18,1113499134961418240,9.667103398227354e+17,966710339822735361,athalkolla123,1090635635826790400,1090635635826790400,,,,,False,0,2,1,0,1112326932572430338,1112326932572430338,False,False,si,,,,,,,,,
1329133696855592961,Wed Nov 18 18:45:42 +0000 2020,1329133696855592961,1329133696855592961,@Darshana_Kande_ 1.පුක  2.පකයා  3.කිම්බ  .4.බඩුව  5.වලත්තයා  6.හුත්ත😂😂😂හරිද මන්ද,False,"[17, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32913363190263e+18,1329133631902629888,1.2573560143801262e+18,1257356014380126208,ItsMeKande,1242393816243429377,1242393816243429377,,,,,False,0,1,1,0,1329130519733305344,1329130519733305344,False,False,si,,,,,,,,,
1187226469711450112,Thu Oct 24 04:37:02 +0000 2019,1187226469711450112,1187226469711450112,"@mara1985r @Wind_Desika @__Banz @tikirimaarie රංජිත් ඔයා වෙන ඕනම කෙනෙක් ප්‍රොමෝට් කරන්න, මම උපරිම සපෝට් එක දෙනව. ඒත් ඔය අලි කිම්බ ප්‍රොමෝට් කරද්දි ඔයාවත් ඒ ලෙවල් එකටම ඇදල අතාරිනව ඇරෙන්න වෙන කරන්න දෙයක්නෑ. සෝ සොරි. 
තව දෙයක්, මම තාම මොලේ ශට් ඩවුන් කරගෙන රිප්ලයි කලේ නෑ. වැරදිලාහරි කරන්න පටංගත්තොත් ඔයා කැමති වෙනඑකකුත් නෑ",False,"[46, 319]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mara1985r', 'name': 'David Woolf', 'id': 905408070012076032, 'id_str': '905408070012076032', 'indices': [0, 10]}, {'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [11, 23]}, {'screen_name': '__Banz', 'name': 'බන්ස් | BΛNZ', 'id': 3268719913, 'id_str': '3268719913', 'indices': [24, 31]}, {'screen_name': 'tikirimaarie', 'name': 'ඩම්බල්ඩෝර් 🎅✨🔮', 'id': 1319729186, 'id_str': '1319729186', 'indices': [32, 45]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.187225318848811e+18,1187225318848811008,9.05408070012076e+17,905408070012076032,mara1985r,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1187222352880230400,1187222352880230400,False,False,si,,,,,,,,,
1219212110611111938,Mon Jan 20 10:56:33 +0000 2020,1219212110611111938,1219212110611111938,මේකෙ තේරුම කියහල්ලා කාරු හරි මට😐,False,"[0, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1181169304877879297,1181169304877879297,,,,,True,0,21,9,0,1219212110611111938,1219212110611111938,False,False,si,,,,,,,1.2192080817642455e+18,1219208081764245504,"{'url': 'https://t.co/fUAg4O4ouT', 'expanded': 'https://twitter.com/VinshadaYasasmi/status/1219208081764245504', 'display': 'twitter.com/VinshadaYasasm…'}"
1360833665857560577,Sun Feb 14 06:10:03 +0000 2021,1360833665857560577,1360833665857560577,@baba_sau කිම්බ අද ඉරා ගනින් අපිටත් බලන්න හොදේ..,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3608329217502822e+18,1360832921750282241,1.331292327558611e+18,1331292327558610950,baba_sau,1349340009069899776,1349340009069899776,,,,,False,0,1,2,0,1360832921750282241,1360832921750282241,False,False,si,,,,,,,,,
1137061010643329024,Fri Jun 07 18:17:25 +0000 2019,1137061010643329024,1137061010643329024,@GangaDissanaya2 @MangalaLK අනේ වේසියේ........ තොගෙ කිම්බ පළලා ලුණු මිරිස් දාලා වහන්නේ,False,"[28, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GangaDissanaya2', 'name': 'GIGI@#', 'id': 1093314845502451712, 'id_str': '1093314845502451712', 'indices': [0, 16]}, {'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [17, 27]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1369145696101622e+18,1136914569610162177,1.0933148455024517e+18,1093314845502451712,GangaDissanaya2,1136486038602469376,1136486038602469376,,,,,False,0,0,0,0,1136868555725594630,1136868555725594630,False,False,si,,,,,,,,,
1079652999843196928,Mon Dec 31 08:18:28 +0000 2018,1079652999843196928,1079652999843196928,"Possible bloopers 

* කිම්බ එලියට දාන්න (කූඩුවෙන්)
* කිම්බ ඇතුලට දාන්න (කූඩුවට)
* කිම්බ දැන් ලොකුද ?
* කිම්බගෙ මයිල් වැවිලා නේද දැන්?
* කිම්බ දැකලා බය වුනා (හොරු)
* කිම්බට අසනීපයි.
* කිම්බ නෑවුවද ?
* කිම්බ තෙතයි
* කිම්බ අතගානවට කැමතී.
* කිම්බ හුරතල්... https://t.co/bKuCSbp20J",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bKuCSbp20J', 'expanded_url': 'https://www.facebook.com/100001708898993/posts/2077502542316689/', 'display_url': 'facebook.com/10000170889899…', 'indices': [253, 276]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,151640285,151640285,,,,,False,0,0,0,0,1079652999843196928,1079652999843196928,False,False,si,,,False,True,,,,,
1234499513240473601,Mon Mar 02 15:23:14 +0000 2020,1234499513240473601,1234499513240473601,@RuwanChamika2 @Welikumbura ප%&amp; ලොජික් 🖕🏽🖕🏽🖕🏽,False,"[28, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RuwanChamika2', 'name': '🇱🇰 Ruwan Chamika 🇱🇰', 'id': 1090805258840752131, 'id_str': '1090805258840752131', 'indices': [0, 14]}, {'screen_name': 'Welikumbura', 'name': 'Prasad Welikumbura', 'id': 914720730, 'id_str': '914720730', 'indices': [15, 27]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2344759941672878e+18,1234475994167287808,1.0908052588407521e+18,1090805258840752131,RuwanChamika2,912384168,912384168,,,,,False,0,6,1,0,1234466134142877696,1234466134142877696,False,False,si,,,,,,,,,
965227700850839552,Sun Feb 18 14:13:11 +0000 2018,965227700850839552,965227700850839552,@WindDesika @rathgamaya @stranshad @indika27 @thambaru @ExcuzeMi ඔබේ අදහස් කිම? (කිම්බ නොවේ) 😂😂,False,"[35, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [12, 23]}, {'screen_name': 'stranshad', 'name': 'Sanik Thuransha', 'id': 401184754, 'id_str': '401184754', 'indices': [24, 34]}, {'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [35, 44]}, {'screen_name': 'thambaru', 'name': 'Calculus Wijesekara', 'id': 212847371, 'id_str': '212847371', 'indices': [45, 54]}, {'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [55, 64]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.652264677925356e+17,965226467792535552,2393877565.0,2393877565,Lasaa_V,2393877565,2393877565,,,,,False,0,2,1,0,965226467792535552,965226467792535552,False,False,si,,,,,"{'id': 965226467792535552, 'id_str': '965226467792535552'}",,,,
842990580179320832,Sat Mar 18 06:46:30 +0000 2017,842990580179320832,842990580179320832,@Chagee_live @Thish_D කියුකම්බර් 😂😂,False,"[22, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [13, 21]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.429843061337498e+17,842984306133749760,314032855.0,314032855,SulthanOfTweet,951610039,951610039,,,,,False,0,1,1,0,842958123128229888,842958123128229888,False,False,si,,,,,,,,,
1329133631902629888,Wed Nov 18 18:45:26 +0000 2020,1329133631902629888,1329133631902629888,@0daq0KU7aOYX4ug හංසමාලි 😂,False,"[17, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.329133343351341e+18,1329133343351341058,1.2423938162434294e+18,1242393816243429377,H_S_KandyHamu,1257356014380126208,1257356014380126208,,,,,False,0,0,1,0,1329130519733305344,1329130519733305344,False,False,si,,,,,,,,,
1272345869610741760,Mon Jun 15 01:51:09 +0000 2020,1272345869610741760,1272345869610741760,"ගහන්ඩ තියෙන කිම්බට වැඳ වැඳ ගහන්ඩත් එපා,ගගහ වඳින්ඩත් එපා,බඩුවෙ බැයිනං පුකේ හිලත් අවුලක්ම නෑ
මොක බැරිවුනත් කිම්බක් හින්ද දිවි නහගන්ඩනං එපා.පිරිමි කමටත් ලැජ්ජයි. තූ නොදකිං.කිම්බ දේවාලයක් නෙමේ.දේවාලයක් වගේ පේන්නෙ පොන්නයින්ටම තමයි.ඕනනං හිකුව නැත්තං නිකා හිටියා.. https://t.co/6xIdmzntx6",False,"[0, 257]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1272345841546563585, 'id_str': '1272345841546563585', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1272345841546563585/pu/img/zAQ8ALx4HbMu28wU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1272345841546563585/pu/img/zAQ8ALx4HbMu28wU.jpg', 'url': 'https://t.co/6xIdmzntx6', 'display_url': 'pic.twitter.com/6xIdmzntx6', 'expanded_url': 'https://twitter.com/MadhushanHeath/status/1272345869610741760/video/1', 'type': 'photo', 'original_info': {'width': 226, 'height': 400}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 226, 'h': 400, 'resize': 'fit'}, 'large': {'w': 226, 'h': 400, 'resize': 'fit'}, 'small': {'w': 226, 'h': 400, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,856125788189478913,856125788189478913,,,,,False,0,6,0,0,1272345869610741760,1272345869610741760,False,False,si,,"{'media': [{'id': 1272345841546563585, 'id_str': '1272345841546563585', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1272345841546563585/pu/img/zAQ8ALx4HbMu28wU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1272345841546563585/pu/img/zAQ8ALx4HbMu28wU.jpg', 'url': 'https://t.co/6xIdmzntx6', 'display_url': 'pic.twitter.com/6xIdmzntx6', 'expanded_url': 'https://twitter.com/MadhushanHeath/status/1272345869610741760/video/1', 'type': 'video', 'original_info': {'width': 226, 'height': 400}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 226, 'h': 400, 'resize': 'fit'}, 'large': {'w': 226, 'h': 400, 'resize': 'fit'}, 'small': {'w': 226, 'h': 400, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [113, 200], 'duration_millis': 15101, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1272345841546563585/pu/pl/MiPjQDX9BXqqos73.m3u8?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1272345841546563585/pu/vid/226x400/MtmbQkMn4YhwmjfT.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1272345841546563585', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 161, 'green': 161, 'blue': 171}, 'percentage': 97.84}, {'rgb': {'red': 113, 'green': 95, 'blue': 95}, 'percentage': 2.02}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '186'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,,,,
1367525935101054979,Thu Mar 04 17:22:44 +0000 2021,1367525935101054979,1367525935101054979,@Wind_Desika @yunesh_k අහෝ කිම්බ,False,"[23, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}, {'screen_name': 'yunesh_k', 'name': 'හිරු දෙවිඳුගේ මංගල්ලේ ❤️🇱🇰🙏', 'id': 333357644, 'id_str': '333357644', 'indices': [13, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3673961397464883e+18,1367396139746488328,2533578847.0,2533578847,Wind_Desika,1349340009069899776,1349340009069899776,,,,,False,0,1,0,0,1367379789967855617,1367379789967855617,False,False,si,,,,,,,,,
