,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,self_thread,extended_entities
1388157382002319360,Fri Apr 30 15:44:45 +0000 2021,1388157382002319360,1388157382002319360,@Rasikalink කුරුඳු කෝටු තිබ්බෙ නැද්ද..?,False,"[12, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasikalink', 'name': 'Rasikalink', 'id': 253545294, 'id_str': '253545294', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3881565121959322e+18,1388156512195932164,253545294.0,253545294,Rasikalink,4632654077,4632654077,,,,,False,,,,0,1,1,0,1388156512195932164,1388156512195932164,False,False,si,,,,,,
1389130790965940228,Mon May 03 08:12:44 +0000 2021,1389130790965940228,1389130790965940228,පායනවා කියන්නෙත් සුපිරි.,False,"[0, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2288622075,2288622075,,,,,False,,,,0,0,0,0,1389130790965940228,1389130790965940228,False,False,si,,,,,,
1388149321586016259,Fri Apr 30 15:12:43 +0000 2021,1388149321586016259,1388149321586016259,@Iam_N_Sandaru සුපිරි පෝන් රාජයෙක් තමයි 😊😊👏❤,False,"[15, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam_N_Sandaru', 'name': '🅽IRMAL ✰', 'id': 1057885194630311936, 'id_str': '1057885194630311936', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3881349351190282e+18,1388134935119028232,1.057885194630312e+18,1057885194630311936,Iam_N_Sandaru,1262088944222683137,1262088944222683137,,,,,False,,,,0,2,1,0,1388134935119028232,1388134935119028232,False,False,si,,,,,,
1387801907763191811,Thu Apr 29 16:12:13 +0000 2021,1387801907763191811,1387801907763191811,"අඩ්ඩේ...මේකෙ සැබෑ තේරුම මේකද.? මම හිතන් හිටියෙ 'බිජ්ජක් තිබ්බානම් සුපිරි"" කියලා 😮",False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,1.3877856295393075e+18,1387785629539307521,"{'url': 'https://t.co/he5dIkJPYw', 'expanded': 'https://twitter.com/lishwebber/status/1387785629539307521', 'display': 'twitter.com/lishwebber/sta…'}",1,7,2,0,1387801907763191811,1387801907763191811,False,False,si,,,,,,
1389093706553196549,Mon May 03 05:45:22 +0000 2021,1389093706553196549,1389093706553196549,සුපිරි මැච් එක 😍😍😍,False,"[0, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1342492580278272000,1342492580278272000,,,,,False,,,,0,0,0,0,1389093706553196549,1389093706553196549,False,False,si,,,,,,
1388369896497631235,Sat May 01 05:49:12 +0000 2021,1388369896497631235,1388369896497631235,@yunesh_k තර්ක කරනන කලින් ⁣දෙන්නත් එක්ක පන්දමක් ඔතන් ගහනවා මොකක් හරි වෙයිනේ😂😂😂😂😂,False,"[10, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yunesh_k', 'name': 'විකාර 🅿🆁🅾🅳🆄🅲🆃🅸🅾🅽', 'id': 333357644, 'id_str': '333357644', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3883693531338097e+18,1388369353133809664,333357644.0,333357644,yunesh_k,1110203643695939590,1110203643695939590,,,,,False,,,,0,1,1,0,1388360067515256837,1388360067515256837,False,False,si,,,,,,
1389236949819564038,Mon May 03 15:14:34 +0000 2021,1389236949819564038,1389236949819564038,"කොහොමද ඇස්ට්‍රා සෙනිකා එකයි ස්පුට්නික් 5 එකයි කලවම් වෙලා වැදිලා සුපිරි බලයක් හම්බ උනොත් ....😁😁😁

උඹලා පෝළිමේ යයි නෙහ්....",False,"[0, 121]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,926331755426131969,926331755426131969,,,,,False,,,,0,0,0,0,1389236949819564038,1389236949819564038,False,False,si,,,,,,
1389460294448164866,Tue May 04 06:02:03 +0000 2021,1389460294448164866,1389460294448164866,"ලේන් එකක බලු බෙටි දෙක තුනක් වහන එක ගේමක් නෙමෙයි.. ඒත් කොරෝනා වගෙ හැමතැනින්ම මතුවෙන්න ගත්තම වැඩේ අමාරු.
.
ඉතිං රටේ තත්තේ ගැන බයි මිතුරන්ගේ සුපිරි ලොජික්ස් වලට උත්තර නොදී අපි මදක් බලා හිඳිමු..",False,"[0, 190]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,3,24,1,1,1389460294448164866,1389460294448164866,False,False,si,,,,,,
1387980297250082818,Fri Apr 30 04:01:04 +0000 2021,1387980297250082818,1387980297250082818,"Stock market struggles; YTD foreign outflow tops Rs. 21 b.
#SLnews #SriLanka 

https://t.co/d6neoSzpu3",False,"[0, 102]","{'hashtags': [{'text': 'SLnews', 'indices': [59, 66]}, {'text': 'SriLanka', 'indices': [67, 76]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d6neoSzpu3', 'expanded_url': 'http://www.ft.lk/front-page/Stock-market-struggles-YTD-foreign-outflow-tops-Rs-21-b/44-717086', 'display_url': 'ft.lk/front-page/Sto…', 'indices': [79, 102]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,805883090,805883090,,,,,False,,,,1,2,0,1,1387980297250082818,1387980297250082818,False,False,en,,False,True,"{'name': 'summary', 'url': 'https://t.co/d6neoSzpu3', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'ft.lk', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'www.ft.lk'}, 'title': {'type': 'STRING', 'string_value': 'Stock market struggles; YTD foreign outflow tops Rs. 21 b | Daily FT'}, 'description': {'type': 'STRING', 'string_value': 'The Colombo stock market’s sharp rebound on Wednesday was short-lived as it struggled yesterday, closing on a negative note. ..'}, 'thumbnail_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1387904500753604608/LbqukG5I?format=jpg&name=100x100_2', 'width': 100, 'height': 100, 'alt': None}}, 'thumbnail_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1387904500753604608/LbqukG5I?format=jpg&name=144x144_2', 'width': 144, 'height': 144, 'alt': None}}, 'thumbnail_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1387904500753604608/LbqukG5I?format=jpg&name=420x420_2', 'width': 420, 'height': 420, 'alt': None}}, 'thumbnail_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1387904500753604608/LbqukG5I?format=png&name=2048x2048_2_exp', 'width': 1200, 'height': 630, 'alt': None}}, 'thumbnail_image_color': {'type': 'IMAGE_COLOR', 'image_color_value': {'palette': [{'percentage': 42.32, 'rgb': {'red': 255, 'green': 255, 'blue': 255}}, {'percentage': 27.19, 'rgb': {'red': 254, 'green': 184, 'blue': 36}}, {'percentage': 13.21, 'rgb': {'red': 20, 'green': 69, 'blue': 138}}, {'percentage': 4.83, 'rgb': {'red': 10, 'green': 4, 'blue': 21}}, {'percentage': 4.51, 'rgb': {'red': 200, 'green': 23, 'blue': 29}}]}}, 'thumbnail_image_original': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1387904500753604608/LbqukG5I?format=jpg&name=orig', 'width': 1200, 'height': 630, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/d6neoSzpu3', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",,
1389400173814566917,Tue May 04 02:03:09 +0000 2021,1389400173814566917,1389400173814566917,"ඇයි මේ හැමෝම මෙයාට බනින්නෙ. 🙄🙄
මොකක්ද මේකෙ තියෙන වැරැද්ද 🙄🙄
ආතල් එකට මෙහෙම දෙයක් කරල followers ල ටිකක් වැඩි කරගත්තම මොකද?🙄🙄",False,"[0, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1051469293278322688,1051469293278322688,,,,,True,1.3891080820310344e+18,1389108082031034369,"{'url': 'https://t.co/ucKCg8mivD', 'expanded': 'https://twitter.com/heshu08754136/status/1389108082031034369', 'display': 'twitter.com/heshu08754136/…'}",1,48,18,2,1389400173814566917,1389400173814566917,False,False,si,,,,,,
1389590613843083270,Tue May 04 14:39:54 +0000 2021,1389590613843083270,1389590613843083270,"@iamgayash @nandanamihindu අපේ galaxy එකේ තියෙන තරු ගානත් එක්ක බැලුවම  අපේ ගාණට ජීවයකට දියුණුවෙන්න ලොකු probability එකක් තියෙනවා. මොකද ඒතරම් තරු, ග්‍රහලෝක තියෙනවා. අවුරුදු බිලියන 13.5 ක් තිස්සෙ ඒත් ඒ කාටවත් බැරිවෙලා තියෙනවා  galaxy scale civilization එකකට දියුණූ වෙන්න.",False,"[27, 269]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iamgayash', 'name': 'ගයාශ් Earthling 🇱🇰', 'id': 201395218, 'id_str': '201395218', 'indices': [0, 10]}, {'screen_name': 'nandanamihindu', 'name': 'ɳαɳԃαɳα (නන්දන) 🇱🇰 🇪🇸 🇺🇲', 'id': 15287607, 'id_str': '15287607', 'indices': [11, 26]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3895866069699543e+18,1389586606969954310,234282670.0,234282670,janakact,234282670,234282670,,,,,False,,,,0,2,1,0,1389481810489344007,1389481810489344007,False,False,si,,,,,,
1387410119286136832,Wed Apr 28 14:15:23 +0000 2021,1387410119286136832,1387410119286136832,@imNaviya ඒකනං සුපිරි ඈ..,False,"[10, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3873562009462047e+18,1387356200946204672,3089536357.0,3089536357,imNaviya,1960397372,1960397372,,,,,False,,,,0,0,0,0,1387356200946204672,1387356200946204672,False,False,si,,,,,,
1389588588132593673,Tue May 04 14:31:51 +0000 2021,1389588588132593673,1389588588132593673,"උදේ ගෙදරින් නාලා..
දැන් මහ මගින් නාගත්තා😌",False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1196045840403578880,1196045840403578880,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,6,2,0,1389588588132593673,1389588588132593673,False,False,si,,,,,,
1389202342243799045,Mon May 03 12:57:03 +0000 2021,1389202342243799045,1389202342243799045,@SamanthaLive365 සුපිරි පොට් එක,False,"[17, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SamanthaLive365', 'name': 'Samantha Gamage™️🍃🐾️', 'id': 859781372998803457, 'id_str': '859781372998803457', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3892020629409014e+18,1389202062940901377,8.597813729988035e+17,859781372998803457,SamanthaLive365,1387956815942410252,1387956815942410252,,,,,False,,,,0,1,0,0,1389088545877356545,1389088545877356545,False,False,si,,,,,,
1389592132525039625,Tue May 04 14:45:56 +0000 2021,1389592132525039625,1389592132525039625,@ExcuzeMiii මං ඒත් හිතුව හාන හෑමට සුපිරි ගොවියෙක් තමා කියල,False,"[12, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.389549355724546e+18,1389549355724546053,4867064842.0,4867064842,ExcuzeMiii,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,4,1,0,1389549355724546053,1389549355724546053,False,False,si,,,,,,
1388187145869742081,Fri Apr 30 17:43:01 +0000 2021,1388187145869742081,1388187145869742081,@SuuTikka @iam_poor9 Canada යන්න සුපිරි 😋 තද,False,"[21, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SuuTikka', 'name': 'Suraj Dhillon⚡', 'id': 2503150696, 'id_str': '2503150696', 'indices': [0, 9]}, {'screen_name': 'iam_poor9', 'name': 'Poornama Edirisooriya🇱🇰', 'id': 1028834611562827778, 'id_str': '1028834611562827778', 'indices': [10, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3881188548580106e+18,1388118854858010624,2503150696.0,2503150696,SuuTikka,1086859072735928320,1086859072735928320,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,0,1,0,1388091400089051140,1388091400089051140,False,False,si,,,,,,
1387981481713094657,Fri Apr 30 04:05:47 +0000 2021,1387981481713094657,1387981481713094657,"""තැඹිලි ගෙඩියට කපුටෙක් වහලා වගේ"" කියන එකේ තේරුම මොකක්ද.",False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,879621963618144256,879621963618144256,,,,,False,,,,1,89,16,3,1387981481713094657,1387981481713094657,False,False,si,,,,,,
1389545188020924417,Tue May 04 11:39:23 +0000 2021,1389545188020924417,1389545188020924417,@HandyBuwa @daughterislife @ExcuzeMiii අයියා සුපිරි  තැනක ඉන්නේ නුවර.... ❤️❤️,False,"[39, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HandyBuwa', 'name': 'Dilan Dilz Edirisinghe', 'id': 2613916794, 'id_str': '2613916794', 'indices': [0, 10]}, {'screen_name': 'daughterislife', 'name': 'මාෂි 🎀🇱🇰', 'id': 2380919498, 'id_str': '2380919498', 'indices': [11, 26]}, {'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [27, 38]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894921130463887e+18,1389492113046388736,2613916794.0,2613916794,HandyBuwa,1150696366038908929,1150696366038908929,,,,,False,,,,0,2,2,0,1389488660270047237,1389488660270047237,False,False,si,,,,,,
1388212558696484867,Fri Apr 30 19:24:00 +0000 2021,1388212558696484867,1388212558696484867,@anushaka_____ සුපිරි..මමත් හැදුවා.. සොසේජස් වගේ  ❤️,False,"[15, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3269697847313654e+18,1326969784731365376,1.1102036436959396e+18,1110203643695939590,anushaka_____,858707768429162498,858707768429162498,,,,,False,,,,0,1,0,0,1326969784731365376,1326969784731365376,False,False,si,,,,,,
1388758186417541122,Sun May 02 07:32:08 +0000 2021,1388758186417541122,1388758186417541122,@Hiruka86131323 @RansaraniBole වයිප් කරගන්න වැඩේ කල් යයි වගේ කොරෝනා සීන් එක නිසා,False,"[31, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Hiruka86131323', 'name': 'HIRUKA', 'id': 1119987978351333384, 'id_str': '1119987978351333384', 'indices': [0, 15]}, {'screen_name': 'RansaraniBole', 'name': 'මිස් සූරියබංඩාර 🤓🐘', 'id': 961513544717164545, 'id_str': '961513544717164545', 'indices': [16, 30]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3887579742235197e+18,1388757974223519745,1.1199879783513334e+18,1119987978351333384,Hiruka86131323,1247533987557335040,1247533987557335040,,,,,False,,,,0,1,1,0,1388752959450669060,1388752959450669060,False,False,si,,,,,,
1388758533928226820,Sun May 02 07:33:31 +0000 2021,1388758533928226820,1388758533928226820,"@ItsDonPeter @RansaraniBole අඩේ මාර සීන් එක නේ වෙඩින් ඔනේ නෑ බ්න් ඔන්න ඔහේ කැන්දන් එන්ට.
හැමෝටම ලේසී සාක්කුවටත් හොදයි😋.සුපිරි excuse එක්කුත් තියනවා",False,"[28, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsDonPeter', 'name': 'නාරාහේන්පිට පීටර්', 'id': 1247533987557335040, 'id_str': '1247533987557335040', 'indices': [0, 12]}, {'screen_name': 'RansaraniBole', 'name': 'මිස් සූරියබංඩාර 🤓🐘', 'id': 961513544717164545, 'id_str': '961513544717164545', 'indices': [13, 27]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.388758186417541e+18,1388758186417541122,1.247533987557335e+18,1247533987557335040,ItsDonPeter,1119987978351333384,1119987978351333384,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,1,1,0,1388752959450669060,1388752959450669060,False,False,si,,,,,,
1388156823123881985,Fri Apr 30 15:42:31 +0000 2021,1388156823123881985,1388156823123881985,"@Wind_Desika ලස්සනයි නේ.බෝලයි.හුරුබුඉටියි,හැන්ඩ්සම්,සුපිරි නෙහ්.😀🤗🤗❤",False,"[13, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3881565118099907e+18,1388156511809990658,2533578847.0,2533578847,Wind_Desika,1364561890014162946,1364561890014162946,,,,,False,,,,0,0,1,0,1388023109668597762,1388023109668597762,False,False,si,,,,,,
1387119869108363277,Tue Apr 27 19:02:02 +0000 2021,1387119869108363277,1387119869108363277,@unknown_lankan @nipuna__d මං ඩිග්‍රීය ගත්ත හැටි මතක් වුනා 😂😂😂,False,"[27, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'unknown_lankan', 'name': '#RCB 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [0, 15]}, {'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [16, 26]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3869514517803868e+18,1386951451780386822,3591912206.0,3591912206,unknown_lankan,2590211726,2590211726,,,,,False,,,,0,5,3,0,1386951451780386822,1386951451780386822,False,False,si,,,,,,
1387617802425495553,Thu Apr 29 04:00:39 +0000 2021,1387617802425495553,1387617802425495553,චූටියට කඩයක් පටන් ගත්තා.. බොන්න සල්ලිත් එපෑ..🤘😎 https://t.co/c3phAbMHt9,False,"[0, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1387617739385163776, 'id_str': '1387617739385163776', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/E0HO-2gVUAAKdlT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0HO-2gVUAAKdlT.jpg', 'url': 'https://t.co/c3phAbMHt9', 'display_url': 'pic.twitter.com/c3phAbMHt9', 'expanded_url': 'https://twitter.com/SHAN__88/status/1387617802425495553/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1476, 'focus_rects': [{'x': 0, 'y': 295, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1476, 'w': 1476}, {'x': 0, 'y': 0, 'h': 1476, 'w': 1295}, {'x': 0, 'y': 0, 'h': 1476, 'w': 738}, {'x': 0, 'y': 0, 'h': 1476, 'w': 2048}]}, 'sizes': {'medium': {'w': 1200, 'h': 865, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 490, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1476, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 186, 'y': 491, 'h': 62, 'w': 62}, {'x': 1071, 'y': 783, 'h': 72, 'w': 72}]}, 'orig': {'faces': [{'x': 318, 'y': 838, 'h': 106, 'w': 106}, {'x': 1828, 'y': 1338, 'h': 124, 'w': 124}]}, 'small': {'faces': [{'x': 105, 'y': 278, 'h': 35, 'w': 35}, {'x': 606, 'y': 444, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 318, 'y': 838, 'h': 106, 'w': 106}, {'x': 1828, 'y': 1338, 'h': 124, 'w': 124}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1146949207825223685,1146949207825223685,,,,,False,,,,1,236,67,3,1387617802425495553,1387617802425495553,False,False,si,,False,True,,,"{'media': [{'id': 1387617739385163776, 'id_str': '1387617739385163776', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/E0HO-2gVUAAKdlT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0HO-2gVUAAKdlT.jpg', 'url': 'https://t.co/c3phAbMHt9', 'display_url': 'pic.twitter.com/c3phAbMHt9', 'expanded_url': 'https://twitter.com/SHAN__88/status/1387617802425495553/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1476, 'focus_rects': [{'x': 0, 'y': 295, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1476, 'w': 1476}, {'x': 0, 'y': 0, 'h': 1476, 'w': 1295}, {'x': 0, 'y': 0, 'h': 1476, 'w': 738}, {'x': 0, 'y': 0, 'h': 1476, 'w': 2048}]}, 'sizes': {'medium': {'w': 1200, 'h': 865, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 490, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1476, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 186, 'y': 491, 'h': 62, 'w': 62}, {'x': 1071, 'y': 783, 'h': 72, 'w': 72}]}, 'orig': {'faces': [{'x': 318, 'y': 838, 'h': 106, 'w': 106}, {'x': 1828, 'y': 1338, 'h': 124, 'w': 124}]}, 'small': {'faces': [{'x': 105, 'y': 278, 'h': 35, 'w': 35}, {'x': 606, 'y': 444, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 318, 'y': 838, 'h': 106, 'w': 106}, {'x': 1828, 'y': 1338, 'h': 124, 'w': 124}]}}, 'media_key': '3_1387617739385163776', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 33, 'green': 27, 'blue': 22}, 'percentage': 38.82}, {'rgb': {'red': 185, 'green': 187, 'blue': 192}, 'percentage': 22.82}, {'rgb': {'red': 71, 'green': 19, 'blue': 24}, 'percentage': 4.44}, {'rgb': {'red': 196, 'green': 170, 'blue': 140}, 'percentage': 4.38}, {'rgb': {'red': 202, 'green': 200, 'blue': 1}, 'percentage': 2.67}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1388434284239671297,Sat May 01 10:05:03 +0000 2021,1388434284239671297,1388434284239671297,"ජයවික්‍රම සුපිරි පොරක්😍
#SLVBAN",False,"[0, 31]","{'hashtags': [{'text': 'SLVBAN', 'indices': [24, 31]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1252986176878731265,1252986176878731265,,,,,False,,,,0,5,1,0,1388434284239671297,1388434284239671297,False,False,si,,,,,,
