,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,conversation_control,limited_actions
1351003917354737666,Mon Jan 18 03:10:08 +0000 2021,1351003917354737666,1351003917354737666,"..ජේෂ්ඨ පොලිස් නිලධාරීන් කුරුණෑගල හැන්ගවුට් ශාලාවේ දී ඇමතූ මා, මේ කල්ගත වීමට පිළියමක් ලෙසින් ත්‍රිපුද්ගල මහාධිකරණ පිහිටුවා දිනපතා නඩු අසා කඩිනමින් දඬුවම් ලබාදීමේ වැඩපිළිවෙළක් ගැන අධිකරණ ඇමති නීතිඥ අලි සබ්රි මහතා සමඟ ජනවාරි 18 (අද) දින සාකච්ඡා කරන බවත් සඳහන් කරන ලදි. ⬇

#lka",False,"[0, 274]","{'hashtags': [{'text': 'lka', 'indices': [270, 274]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3510015769330893e+18,1351001576933089285,2927115079.0,2927115079,ReAdSarath,2927115079,2927115079,,,,,False,1,6,1,0,1351001576933089285,1351001576933089285,False,False,si,,"{'id': 1351001576933089285, 'id_str': '1351001576933089285'}",,,,,,,,,
1209658170416742400,Wed Dec 25 02:12:36 +0000 2019,1209658170416742400,1209658170416742400,තවත් දක්ෂ තරුවක් අකාලයේ ක්‍රිකට් පිටියට සමුදෙයි #Cricket https://t.co/r2gF7qc3BK via @ThePapareSports,False,"[0, 101]","{'hashtags': [{'text': 'Cricket', 'indices': [48, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ThePapareSports', 'name': 'ThePapare.com', 'id': 241102823, 'id_str': '241102823', 'indices': [85, 101]}], 'urls': [{'url': 'https://t.co/r2gF7qc3BK', 'expanded_url': 'http://www.thepapare.com/chamara-kapugedara-retires-from-all-forms-of-cricket-sinhala/', 'display_url': 'thepapare.com/chamara-kapuge…', 'indices': [57, 80]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2981910939,2981910939,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,24,0,0,1209658170416742400,1209658170416742400,False,False,si,,,,False,True,,,,,,
1203861784525860864,Mon Dec 09 02:19:50 +0000 2019,1203861784525860864,1203861784525860864,"අපේ ඔෆිස් එකට ග්‍රැජුවේට් ට්‍රේනීස්ලා විදියට.. අතිශයින්ම පොලයිට්, මඳ සුළඟටත් පුකදෙන, සුවිනීත පොඩි කොල්ලෝ කෙල්ලො ටිකක් ඇවිල්ලා...උන් එක්ක වැඩකිරීම හරි සතුටක්..",False,"[0, 158]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7816622,7816622,,,,,False,1,70,4,1,1203861784525860864,1203861784525860864,False,False,si,,,,,,,,,,,
1243579254295724032,Fri Mar 27 16:42:53 +0000 2020,1243579254295724032,1243579254295724032,"𝕍𝕆𝕃𝕂𝕊𝕎𝔸𝔾𝔼ℕ: 𝕆𝕆ℙ𝕊 𝔸ℕ𝕆𝕋ℍ𝔼ℝ 𝕊𝕆𝔽𝕋𝕎𝔸ℝ𝔼 ℙℝ𝕆𝔹𝕃𝔼𝕄

1) ඩීසල් කාර් රථවල නියම විෂ වායු විමෝචන දත්ත සැඟවීම සඳහා මෘදුකාංගයක් ඇතුලත් කිරීම නිසා ඇමරිකාවට පමණක් ඩොලර් බිලියන 2.8ක දඩමුදලක් ගෙවන්නට වොක්ස්වගන් සමාගමට සිදුවුනා. https://t.co/zKsudo8IKj",False,"[0, 207]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243573561501065218, 'id_str': '1243573561501065218', 'indices': [208, 231], 'media_url': 'http://pbs.twimg.com/media/EUIPkMFWoAIChYC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUIPkMFWoAIChYC.jpg', 'url': 'https://t.co/zKsudo8IKj', 'display_url': 'pic.twitter.com/zKsudo8IKj', 'expanded_url': 'https://twitter.com/BizColombo/status/1243579254295724032/photo/1', 'type': 'photo', 'original_info': {'width': 1110, 'height': 650, 'focus_rects': [{'x': 0, 'y': 28, 'h': 622, 'w': 1110}, {'x': 35, 'y': 0, 'h': 650, 'w': 650}, {'x': 75, 'y': 0, 'h': 650, 'w': 570}, {'x': 198, 'y': 0, 'h': 650, 'w': 325}, {'x': 0, 'y': 0, 'h': 650, 'w': 1110}]}, 'sizes': {'large': {'w': 1110, 'h': 650, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1110, 'h': 650, 'resize': 'fit'}, 'small': {'w': 680, 'h': 398, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1167490130262646784,1167490130262646784,,,,,False,4,41,1,0,1243579254295724032,1243579254295724032,False,False,si,,"{'id': 1243579254295724032, 'id_str': '1243579254295724032'}","{'media': [{'id': 1243573561501065218, 'id_str': '1243573561501065218', 'indices': [208, 231], 'media_url': 'http://pbs.twimg.com/media/EUIPkMFWoAIChYC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUIPkMFWoAIChYC.jpg', 'url': 'https://t.co/zKsudo8IKj', 'display_url': 'pic.twitter.com/zKsudo8IKj', 'expanded_url': 'https://twitter.com/BizColombo/status/1243579254295724032/photo/1', 'type': 'photo', 'original_info': {'width': 1110, 'height': 650, 'focus_rects': [{'x': 0, 'y': 28, 'h': 622, 'w': 1110}, {'x': 35, 'y': 0, 'h': 650, 'w': 650}, {'x': 75, 'y': 0, 'h': 650, 'w': 570}, {'x': 198, 'y': 0, 'h': 650, 'w': 325}, {'x': 0, 'y': 0, 'h': 650, 'w': 1110}]}, 'sizes': {'large': {'w': 1110, 'h': 650, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1110, 'h': 650, 'resize': 'fit'}, 'small': {'w': 680, 'h': 398, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1243573561501065218', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 21, 'green': 72, 'blue': 105}, 'percentage': 72.96}, {'rgb': {'red': 188, 'green': 193, 'blue': 197}, 'percentage': 13.25}, {'rgb': {'red': 29, 'green': 96, 'blue': 144}, 'percentage': 7.55}, {'rgb': {'red': 68, 'green': 119, 'blue': 154}, 'percentage': 3.22}, {'rgb': {'red': 110, 'green': 119, 'blue': 121}, 'percentage': 1.14}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
1289468441171120128,Sat Aug 01 07:50:08 +0000 2020,1289468441171120128,1289468441171120128,"The Newspaper 🎬
බලපු හොඳම සිංහල චිත්‍රපටයක්.හදවතට දැනෙන කතාවක්. තත්පර 3-4 පොඩි සීන් වලට පවා හිටියෙ දක්ෂ ජනප්‍රියම කලාකාරයො. චිත්‍රපටියෙ අන්තිම සීන් එකේ තිබුනා එකම එක පුදුම සංවේදි සිංදුවක් නන්දා මාලනියගෙ💔කියන්න වචන නෑ. පුලුවන් අය ගිහින් බලන්න එච්චරයි !",False,"[0, 251]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,452931555,452931555,,,,,False,2,45,5,1,1289468441171120128,1289468441171120128,False,False,si,,,,,,,,,,,
1366157321378795521,Sun Feb 28 22:44:22 +0000 2021,1366157321378795521,1366157321378795521,"පසුගිය යුධ සමයේදී ශ්‍රී ලංකා ගුවන් හමුදාව විසින් බෙදුම්වාදී LTTE ත්‍රස්ත සංවිධානය වෙත ප්‍රබල ගුවන් ප්‍රහාර එල්ල කරන ලද අතර, එහිදී එම මෙහෙයුම් වලට දායකත්වය දැක්වූ ශ්‍රී ලංකා ගුවන් හමුදාවේ සිටි අති දක්ෂ ගුවන් නියමුවෙකු ලෙස බලඝන නායක මොනාත් පෙරේරා මහතා නම් කළ හැකියි. https://t.co/V2BG61nP3I",False,"[0, 264]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366155795163844611, 'id_str': '1366155795163844611', 'indices': [265, 288], 'media_url': 'http://pbs.twimg.com/media/EvWPdR6VEAMIGdB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvWPdR6VEAMIGdB.jpg', 'url': 'https://t.co/V2BG61nP3I', 'display_url': 'pic.twitter.com/V2BG61nP3I', 'expanded_url': 'https://twitter.com/Rajitha_twitt/status/1366157321378795521/photo/1', 'type': 'photo', 'original_info': {'width': 873, 'height': 873, 'focus_rects': [{'x': 0, 'y': 0, 'h': 489, 'w': 873}, {'x': 0, 'y': 0, 'h': 873, 'w': 873}, {'x': 31, 'y': 0, 'h': 873, 'w': 766}, {'x': 196, 'y': 0, 'h': 873, 'w': 437}, {'x': 0, 'y': 0, 'h': 873, 'w': 873}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 873, 'h': 873, 'resize': 'fit'}, 'medium': {'w': 873, 'h': 873, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'large': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'medium': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'small': {'faces': [{'x': 345, 'y': 311, 'h': 92, 'w': 92}, {'x': 247, 'y': 102, 'h': 163, 'w': 163}]}}}, {'id': 1366157184149594112, 'id_str': '1366157184149594112', 'indices': [265, 288], 'media_url': 'http://pbs.twimg.com/media/EvWQuISVoAAzKdQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvWQuISVoAAzKdQ.jpg', 'url': 'https://t.co/V2BG61nP3I', 'display_url': 'pic.twitter.com/V2BG61nP3I', 'expanded_url': 'https://twitter.com/Rajitha_twitt/status/1366157321378795521/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 538, 'w': 960}, {'x': 240, 'y': 0, 'h': 720, 'w': 720}, {'x': 328, 'y': 0, 'h': 720, 'w': 632}, {'x': 600, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 720, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 154, 'y': 77, 'h': 32, 'w': 32}, {'x': 43, 'y': 74, 'h': 36, 'w': 36}, {'x': 262, 'y': 71, 'h': 43, 'w': 43}, {'x': 397, 'y': 55, 'h': 41, 'w': 41}]}, 'medium': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3661573162743276e+18,1366157316274327554,1.2123003982806016e+18,1212300398280601600,Rajitha_twitt,1212300398280601600,1212300398280601600,,,,,False,3,21,1,0,1366157316274327554,1366157316274327554,False,False,si,,"{'id': 1366157316274327554, 'id_str': '1366157316274327554'}","{'media': [{'id': 1366155795163844611, 'id_str': '1366155795163844611', 'indices': [265, 288], 'media_url': 'http://pbs.twimg.com/media/EvWPdR6VEAMIGdB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvWPdR6VEAMIGdB.jpg', 'url': 'https://t.co/V2BG61nP3I', 'display_url': 'pic.twitter.com/V2BG61nP3I', 'expanded_url': 'https://twitter.com/Rajitha_twitt/status/1366157321378795521/photo/1', 'type': 'photo', 'original_info': {'width': 873, 'height': 873, 'focus_rects': [{'x': 0, 'y': 0, 'h': 489, 'w': 873}, {'x': 0, 'y': 0, 'h': 873, 'w': 873}, {'x': 31, 'y': 0, 'h': 873, 'w': 766}, {'x': 196, 'y': 0, 'h': 873, 'w': 437}, {'x': 0, 'y': 0, 'h': 873, 'w': 873}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 873, 'h': 873, 'resize': 'fit'}, 'medium': {'w': 873, 'h': 873, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'large': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'medium': {'faces': [{'x': 444, 'y': 400, 'h': 119, 'w': 119}, {'x': 318, 'y': 132, 'h': 210, 'w': 210}]}, 'small': {'faces': [{'x': 345, 'y': 311, 'h': 92, 'w': 92}, {'x': 247, 'y': 102, 'h': 163, 'w': 163}]}}, 'media_key': '3_1366155795163844611', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 214, 'green': 178, 'blue': 133}, 'percentage': 54.25}, {'rgb': {'red': 82, 'green': 76, 'blue': 48}, 'percentage': 26.52}, {'rgb': {'red': 152, 'green': 89, 'blue': 47}, 'percentage': 5.3}, {'rgb': {'red': 122, 'green': 110, 'blue': 64}, 'percentage': 4.81}, {'rgb': {'red': 123, 'green': 112, 'blue': 93}, 'percentage': 1.87}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1366157184149594112, 'id_str': '1366157184149594112', 'indices': [265, 288], 'media_url': 'http://pbs.twimg.com/media/EvWQuISVoAAzKdQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvWQuISVoAAzKdQ.jpg', 'url': 'https://t.co/V2BG61nP3I', 'display_url': 'pic.twitter.com/V2BG61nP3I', 'expanded_url': 'https://twitter.com/Rajitha_twitt/status/1366157321378795521/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 538, 'w': 960}, {'x': 240, 'y': 0, 'h': 720, 'w': 720}, {'x': 328, 'y': 0, 'h': 720, 'w': 632}, {'x': 600, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 720, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 154, 'y': 77, 'h': 32, 'w': 32}, {'x': 43, 'y': 74, 'h': 36, 'w': 36}, {'x': 262, 'y': 71, 'h': 43, 'w': 43}, {'x': 397, 'y': 55, 'h': 41, 'w': 41}]}, 'medium': {'faces': [{'x': 218, 'y': 109, 'h': 46, 'w': 46}, {'x': 61, 'y': 105, 'h': 52, 'w': 52}, {'x': 371, 'y': 101, 'h': 61, 'w': 61}, {'x': 561, 'y': 78, 'h': 58, 'w': 58}]}}, 'media_key': '3_1366157184149594112', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 74, 'green': 71, 'blue': 64}, 'percentage': 39.91}, {'rgb': {'red': 212, 'green': 190, 'blue': 165}, 'percentage': 34.93}, {'rgb': {'red': 176, 'green': 198, 'blue': 217}, 'percentage': 9.07}, {'rgb': {'red': 126, 'green': 78, 'blue': 61}, 'percentage': 1.19}, {'rgb': {'red': 197, 'green': 29, 'blue': 24}, 'percentage': 0.53}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
1394888674739834882,Wed May 19 05:32:30 +0000 2021,1394888674739834882,1394888674739834882,@Na_na_Ba_Nana @aparekkavoice යුද්දය කරලා දශකයකට වැඩියි.රට දියුණු උනාද නෑ. තව අවුරු50ක් ගියත් මෙහෙමම තමයි .. ඒත් දැන් මොකටද යුද්දයක් සමරන්නේ. අනික වැරැද්ද 50% දෙපාර්ශවයටම තියෙනවා. මියගියේ ලංකාවේ මිනිස්සු මිසක් ඉන්දියාවේ අය නෙවෙයි.  සැමරුවට ප්‍රශ්නයක් නෑ දකුණු ඉන්දියාවේ කොටසක් යටත්කරාන්ම්. 🤭🤭😂,False,"[30, 293]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Na_na_Ba_Nana', 'name': 'Dil Nur and 5679 others', 'id': 1181872908, 'id_str': '1181872908', 'indices': [0, 14]}, {'screen_name': 'aparekkavoice', 'name': 'Aparekka', 'id': 450601726, 'id_str': '450601726', 'indices': [15, 29]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3948875951301673e+18,1394887595130167297,1.1865661995695964e+18,1186566199569596416,deshanlasitha7,1186566199569596416,1186566199569596416,,,,,False,0,1,0,3,1394690373071507457,1394690373071507457,False,False,si,,,,,,,,,,,
1310818271483047942,Tue Sep 29 05:46:44 +0000 2020,1310818271483047942,1310818271483047942,"මිහින් ලංකා එකට මොකද වුණේ ? 

සල්ලි නැති නාස්ති කරන්න ලංකාව තරම් කවුරුත් දක්ෂ නෑ",False,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,154800409,154800409,,,,,True,0,2,0,0,1310818271483047942,1310818271483047942,False,False,si,,,,,,1.3108084437588992e+18,1310808443758899201,"{'url': 'https://t.co/QIG4TDBlh2', 'expanded': 'https://twitter.com/AzzamAmeen/status/1310808443758899201', 'display': 'twitter.com/AzzamAmeen/sta…'}",,,
1159889966689898496,Fri Aug 09 18:11:32 +0000 2019,1159889966689898496,1159889966689898496,Orubadiwava YouthCenter dancing group මහියංගණයේ දක්ෂ දරුවෝ https://t.co/ItOLVbcqQp via @YouTube,False,"[0, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [87, 95]}], 'urls': [{'url': 'https://t.co/ItOLVbcqQp', 'expanded_url': 'https://youtu.be/N6UihjJdmK4', 'display_url': 'youtu.be/N6UihjJdmK4', 'indices': [59, 82]}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,567491190,567491190,,,,,False,0,0,0,0,1159889966689898496,1159889966689898496,False,False,et,,,,False,True,,,,,,
1357206436808433666,Thu Feb 04 05:56:44 +0000 2021,1357206436808433666,1357206436808433666,"නව පරපුරේ තරුණ දේශපාලන නායකයින් බිහිකිරීමට අපි ගන්න පුංචි උත්සාහයකට ආරාධනා! 

අද 73වන නිදහස් සැමරුම ගැන අභිමානයෙන් හිතුවත්, අපේ දේශපාලන භූමිකාව ගැන එහෙම කියන්න අපිට පුළුවන් ද? එක්කෝ එහෙට බනිනවා, නැත්නම් මෙහෙට බනිනවා. ඕක ගැන හිතන අතරේ මීට මාස කිහිපයකට කලින් 'සියවසට ශ්‍රී ලංකා' https://t.co/bGZM9JuXAq",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1357205936469921793, 'id_str': '1357205936469921793', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EtXDm8JXUAEJlG4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtXDm8JXUAEJlG4.jpg', 'url': 'https://t.co/bGZM9JuXAq', 'display_url': 'pic.twitter.com/bGZM9JuXAq', 'expanded_url': 'https://twitter.com/Krys_Reid/status/1357206436808433666/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 640, 'focus_rects': [{'x': 0, 'y': 0, 'h': 538, 'w': 960}, {'x': 184, 'y': 0, 'h': 640, 'w': 640}, {'x': 224, 'y': 0, 'h': 640, 'w': 561}, {'x': 344, 'y': 0, 'h': 640, 'w': 320}, {'x': 0, 'y': 0, 'h': 640, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 640, 'resize': 'fit'}, 'large': {'w': 960, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,388673187,388673187,,,,,False,0,5,2,0,1357206436808433666,1357206436808433666,False,False,si,,"{'id': 1357206436808433666, 'id_str': '1357206436808433666'}","{'media': [{'id': 1357205936469921793, 'id_str': '1357205936469921793', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EtXDm8JXUAEJlG4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtXDm8JXUAEJlG4.jpg', 'url': 'https://t.co/bGZM9JuXAq', 'display_url': 'pic.twitter.com/bGZM9JuXAq', 'expanded_url': 'https://twitter.com/Krys_Reid/status/1357206436808433666/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 640, 'focus_rects': [{'x': 0, 'y': 0, 'h': 538, 'w': 960}, {'x': 184, 'y': 0, 'h': 640, 'w': 640}, {'x': 224, 'y': 0, 'h': 640, 'w': 561}, {'x': 344, 'y': 0, 'h': 640, 'w': 320}, {'x': 0, 'y': 0, 'h': 640, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 640, 'resize': 'fit'}, 'large': {'w': 960, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1357205936469921793', 'ext_media_color': {'palette': [{'rgb': {'red': 173, 'green': 151, 'blue': 133}, 'percentage': 59.5}, {'rgb': {'red': 121, 'green': 2, 'blue': 18}, 'percentage': 11.65}, {'rgb': {'red': 75, 'green': 57, 'blue': 39}, 'percentage': 8.89}, {'rgb': {'red': 174, 'green': 117, 'blue': 8}, 'percentage': 8.62}, {'rgb': {'red': 225, 'green': 143, 'blue': 99}, 'percentage': 6.15}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
