,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,possibly_sensitive,possibly_sensitive_editable,card,self_thread
1122556423668289536,Sun Apr 28 17:41:22 +0000 2019,1122556423668289536,1122556423668289536,"@nethfmsrilanka අනේ පලයන් මංගල පොන්නය යන්න, තොට තමයි ගහන්න ඕන කොට කොල්ලත් කෙල්ල වෙලා පෙනේ 🤮",False,"[16, 91]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nethfmsrilanka', 'name': 'Neth FM', 'id': 2399526168, 'id_str': '2399526168', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1224636575798272e+18,1122463657579827200,2399526168.0,2399526168,nethfmsrilanka,255072581,255072581,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,2,0,0,1122463657579827200,1122463657579827200,False,False,si,,,,,,,,,
1136209330846351360,Wed Jun 05 09:53:08 +0000 2019,1136209330846351360,1136209330846351360,@MangalaLK ඔබතුමාට ගමේ සෙට් එකම පොන්නය කියද්දි දැනෙන සනීපය කොහොමෙයි?,False,"[11, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1355698722204099e+18,1135569872220409856,3032260688.0,3032260688,MangalaLK,179701380,179701380,,,,,False,0,2,0,0,1135569872220409856,1135569872220409856,False,False,si,,,,,,,,,
1192217046857273345,Wed Nov 06 23:07:48 +0000 2019,1192217046857273345,1192217046857273345,@MangalaLK ලෙමන් පෆ් ගහගනින් පුකෙ පොන්නය. තොගෙ පොන්නකම් @wikileaks  එකෙත් ගිය එකනෙ,False,"[11, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}, {'screen_name': 'wikileaks', 'name': 'WikiLeaks', 'id': 16589206, 'id_str': '16589206', 'indices': [56, 66]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1916709705636454e+18,1191670970563645440,3032260688.0,3032260688,MangalaLK,1109098639023095809,1109098639023095809,,,,,False,0,0,0,0,1191670970563645440,1191670970563645440,False,False,si,,,,,,,,,
1187423873312133122,Thu Oct 24 17:41:27 +0000 2019,1187423873312133122,1187423873312133122,@BlueLion28 @Nimezzz @thimiraonline @ExcuzeMiReturn තෝනෙ යකෝ මූන හංගගෙන පොන්න වැඩ කරන්නෙ ලාඩං පොන්නය. ඒ තරමට දීල දීල නෝන්ඩිද. මූනක් වත් පෙන්න ගන්න බැරි තරමට. යකෝ රෙන පුක ආදයම් මාර්ගයක් කරගන්ඩෙපා ඕම. සිකේ මහයියාවේ බෝක්කුව වගේ වෙලාද. දෙකොන මහ ගනින්. නැත්නම් ඉද ගන්ඩ කලින් බෙට්ට වැටෙයි.😂😂😂🤚,False,"[52, 287]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [12, 20]}, {'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [21, 35]}, {'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [36, 51]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.187422923969237e+18,1187422923969236992,1.0792503966887076e+18,1079250396688707584,RealGamerLK,233860469,233860469,,,,,False,1,2,3,0,1186993664494469121,1186993664494469121,False,False,si,,,,,,,,,
1135881415491375109,Tue Jun 04 12:10:07 +0000 2019,1135881415491375109,1135881415491375109,@KusalMendis1 මැරියන් පොන්නය. ගහන්න බැරිනම් පලයන් යකෝ ගෙදර අපිට ක්‍රිකට් එපා නොකර බල්ල.,False,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KusalMendis1', 'name': 'Kusal Mendis', 'id': 1333821211864948737, 'id_str': '1333821211864948737', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,7.500770697243525e+17,750077069724352516,KusalMendis13,2392699771,2392699771,,,,,False,0,0,0,0,1135881415491375109,1135881415491375109,False,False,si,,,,,,,,,
925019171171086338,Mon Oct 30 15:18:51 +0000 2017,925019171171086338,925019171171086338,@Disapamok @susanntha ගිහින් 500ක් දීල කොටුවෙ බඩුවක් ගහපිය පොන්නය. අසහන කාරයො 😒,False,"[22, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}, {'screen_name': 'susanntha', 'name': 'chmi', 'id': 3606518593, 'id_str': '3606518593', 'indices': [11, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,1,925014603263655936,925014603263655936,False,False,si,,,,,,,,,
1102767542781636608,Tue Mar 05 03:07:25 +0000 2019,1102767542781636608,1102767542781636608,"මේ ඉන්නේ ලෝකෙම බලවත්තු,
මොකක්ද කිවුවේ.වහාම මේ යුද්දේ නවත්වන්න.
මුන්ටත් අමතල,UN එකත් තමන්ගේ තරමට වැඩ කල යුතුයි කියල එතනදීම අමතල,
ලෝකයා ඉදිරියේ සිංහලයා කොන්ද කෙලින් කර දෙපයින් නැග්ගිට්ටවූ සද්දන්ත කුලේ කේශර සිංහයෙකුට ""පොන්නය""කියනවනම් 
උ ගැන හිතාගනිල්ලා. https://t.co/fq4ihBEah7",False,"[0, 250]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1102765078162550784, 'id_str': '1102765078162550784', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03O_vKVsAAw6Wn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03O_vKVsAAw6Wn.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 405, 'height': 313, 'focus_rects': [{'x': 0, 'y': 0, 'h': 227, 'w': 405}, {'x': 76, 'y': 0, 'h': 313, 'w': 313}, {'x': 95, 'y': 0, 'h': 313, 'w': 275}, {'x': 154, 'y': 0, 'h': 313, 'w': 157}, {'x': 0, 'y': 0, 'h': 313, 'w': 405}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 313, 'resize': 'fit'}, 'small': {'w': 405, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'medium': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}}}, {'id': 1102765414138896384, 'id_str': '1102765414138896384', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PTSxV4AAQ78G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PTSxV4AAQ78G.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 718, 'focus_rects': [{'x': 0, 'y': 315, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 718, 'w': 718}, {'x': 0, 'y': 0, 'h': 718, 'w': 630}, {'x': 0, 'y': 0, 'h': 718, 'w': 359}, {'x': 0, 'y': 0, 'h': 718, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 718, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 718, 'resize': 'fit'}, 'small': {'w': 680, 'h': 678, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'orig': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'medium': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'small': {'faces': [{'x': 429, 'y': 198, 'h': 59, 'w': 59}, {'x': 29, 'y': 316, 'h': 111, 'w': 111}]}}}, {'id': 1102765611287900160, 'id_str': '1102765611287900160', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PexNU8AAvxvy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PexNU8AAvxvy.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 550, 'height': 275, 'focus_rects': [{'x': 59, 'y': 0, 'h': 275, 'w': 491}, {'x': 179, 'y': 0, 'h': 275, 'w': 275}, {'x': 196, 'y': 0, 'h': 275, 'w': 241}, {'x': 247, 'y': 0, 'h': 275, 'w': 138}, {'x': 0, 'y': 0, 'h': 275, 'w': 550}]}, 'sizes': {'large': {'w': 550, 'h': 275, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 275, 'resize': 'fit'}, 'medium': {'w': 550, 'h': 275, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}}}, {'id': 1102765611279499264, 'id_str': '1102765611279499264', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PexLUwAAezkp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PexLUwAAezkp.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 684, 'focus_rects': [{'x': 0, 'y': 281, 'h': 403, 'w': 720}, {'x': 36, 'y': 0, 'h': 684, 'w': 684}, {'x': 120, 'y': 0, 'h': 684, 'w': 600}, {'x': 378, 'y': 0, 'h': 684, 'w': 342}, {'x': 0, 'y': 0, 'h': 684, 'w': 720}]}, 'sizes': {'large': {'w': 720, 'h': 684, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 684, 'resize': 'fit'}, 'small': {'w': 680, 'h': 646, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'orig': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'medium': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'small': {'faces': [{'x': 291, 'y': 510, 'h': 45, 'w': 45}, {'x': 366, 'y': 208, 'h': 83, 'w': 83}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,333357644,333357644,,,,,False,0,3,0,0,1102767542781636608,1102767542781636608,False,False,si,,,,,"{'media': [{'id': 1102765078162550784, 'id_str': '1102765078162550784', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03O_vKVsAAw6Wn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03O_vKVsAAw6Wn.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 405, 'height': 313, 'focus_rects': [{'x': 0, 'y': 0, 'h': 227, 'w': 405}, {'x': 76, 'y': 0, 'h': 313, 'w': 313}, {'x': 95, 'y': 0, 'h': 313, 'w': 275}, {'x': 154, 'y': 0, 'h': 313, 'w': 157}, {'x': 0, 'y': 0, 'h': 313, 'w': 405}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 313, 'resize': 'fit'}, 'small': {'w': 405, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}, 'medium': {'faces': [{'x': 204, 'y': 60, 'h': 58, 'w': 58}]}}, 'media_key': '3_1102765078162550784', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 111, 'green': 129, 'blue': 133}, 'percentage': 55.16}, {'rgb': {'red': 37, 'green': 50, 'blue': 66}, 'percentage': 32.43}, {'rgb': {'red': 232, 'green': 233, 'blue': 244}, 'percentage': 6.87}, {'rgb': {'red': 142, 'green': 113, 'blue': 88}, 'percentage': 1.93}, {'rgb': {'red': 144, 'green': 52, 'blue': 77}, 'percentage': 1.92}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1102765414138896384, 'id_str': '1102765414138896384', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PTSxV4AAQ78G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PTSxV4AAQ78G.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 718, 'focus_rects': [{'x': 0, 'y': 315, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 718, 'w': 718}, {'x': 0, 'y': 0, 'h': 718, 'w': 630}, {'x': 0, 'y': 0, 'h': 718, 'w': 359}, {'x': 0, 'y': 0, 'h': 718, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 718, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 718, 'resize': 'fit'}, 'small': {'w': 680, 'h': 678, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'orig': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'medium': {'faces': [{'x': 455, 'y': 210, 'h': 63, 'w': 63}, {'x': 31, 'y': 335, 'h': 118, 'w': 118}]}, 'small': {'faces': [{'x': 429, 'y': 198, 'h': 59, 'w': 59}, {'x': 29, 'y': 316, 'h': 111, 'w': 111}]}}, 'media_key': '3_1102765414138896384', 'ext_media_color': {'palette': [{'rgb': {'red': 223, 'green': 210, 'blue': 222}, 'percentage': 50.5}, {'rgb': {'red': 80, 'green': 72, 'blue': 84}, 'percentage': 17.32}, {'rgb': {'red': 146, 'green': 97, 'blue': 116}, 'percentage': 5.57}, {'rgb': {'red': 51, 'green': 49, 'blue': 88}, 'percentage': 2.43}, {'rgb': {'red': 188, 'green': 135, 'blue': 94}, 'percentage': 1.91}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1102765611287900160, 'id_str': '1102765611287900160', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PexNU8AAvxvy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PexNU8AAvxvy.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 550, 'height': 275, 'focus_rects': [{'x': 59, 'y': 0, 'h': 275, 'w': 491}, {'x': 179, 'y': 0, 'h': 275, 'w': 275}, {'x': 196, 'y': 0, 'h': 275, 'w': 241}, {'x': 247, 'y': 0, 'h': 275, 'w': 138}, {'x': 0, 'y': 0, 'h': 275, 'w': 550}]}, 'sizes': {'large': {'w': 550, 'h': 275, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 275, 'resize': 'fit'}, 'medium': {'w': 550, 'h': 275, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 126, 'y': 56, 'h': 34, 'w': 34}]}}, 'media_key': '3_1102765611287900160', 'ext_media_color': {'palette': [{'rgb': {'red': 42, 'green': 37, 'blue': 34}, 'percentage': 33.51}, {'rgb': {'red': 221, 'green': 226, 'blue': 215}, 'percentage': 29.08}, {'rgb': {'red': 126, 'green': 91, 'blue': 54}, 'percentage': 11.1}, {'rgb': {'red': 94, 'green': 41, 'blue': 37}, 'percentage': 10.08}, {'rgb': {'red': 29, 'green': 41, 'blue': 56}, 'percentage': 3.34}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1102765611279499264, 'id_str': '1102765611279499264', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/D03PexLUwAAezkp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D03PexLUwAAezkp.jpg', 'url': 'https://t.co/fq4ihBEah7', 'display_url': 'pic.twitter.com/fq4ihBEah7', 'expanded_url': 'https://twitter.com/InfoNila/status/1102767542781636608/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 684, 'focus_rects': [{'x': 0, 'y': 281, 'h': 403, 'w': 720}, {'x': 36, 'y': 0, 'h': 684, 'w': 684}, {'x': 120, 'y': 0, 'h': 684, 'w': 600}, {'x': 378, 'y': 0, 'h': 684, 'w': 342}, {'x': 0, 'y': 0, 'h': 684, 'w': 720}]}, 'sizes': {'large': {'w': 720, 'h': 684, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 684, 'resize': 'fit'}, 'small': {'w': 680, 'h': 646, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'orig': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'medium': {'faces': [{'x': 309, 'y': 540, 'h': 48, 'w': 48}, {'x': 388, 'y': 221, 'h': 88, 'w': 88}]}, 'small': {'faces': [{'x': 291, 'y': 510, 'h': 45, 'w': 45}, {'x': 366, 'y': 208, 'h': 83, 'w': 83}]}}, 'media_key': '3_1102765611279499264', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 52.5}, {'rgb': {'red': 251, 'green': 250, 'blue': 246}, 'percentage': 23.92}, {'rgb': {'red': 13, 'green': 26, 'blue': 63}, 'percentage': 6.23}, {'rgb': {'red': 204, 'green': 128, 'blue': 84}, 'percentage': 4.58}, {'rgb': {'red': 101, 'green': 75, 'blue': 45}, 'percentage': 2.91}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,
1191285053101240320,Mon Nov 04 09:24:24 +0000 2019,1191285053101240320,1191285053101240320,@yunesh_k @Sandaru18314866 අවජාතක උගත් කමක් නැති ගොන් හැත්‍ත කවුද කියලා කතාවෙනම පේනවා..unp da පොහොට්ටුවද කියල වැඩක් නෑ..ගොන් කම තිබ්බට ප්‍රදර්ශනය කරන්න එපා..අපි එකෙක්ටවත් නෑ..දෙගොල්ලොම සක්කිලි හැත්ත .. උන්ට කඩේ යන තොපිල ගැන අමුතුවෙන් දෙයක් හිතන්න ඕනා නෑ..,False,"[27, 255]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yunesh_k', 'name': 'Yunesh', 'id': 333357644, 'id_str': '333357644', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1912613864766423e+18,1191261386476642304,333357644.0,333357644,yunesh_k,2973906710,2973906710,,,,,False,0,1,2,0,1191241114889539584,1191241114889539584,False,False,si,,,,,,,,,
1094526369222909952,Sun Feb 10 09:19:56 +0000 2019,1094526369222909952,1094526369222909952,"ස්කූටර් එකක් පැදගෙන කොල්ලොක් යනවා උගේ කෙල්ලවත් පිටිපස්සේ දාගෙන.. ඌ අයින් කරන්නෙත් නෑ... මමත් ඉතින් ඉවසලා බැරිම තැන දැම්මා වෙට්ටුවක්.. පොඩි එකාට රිදුණා කියලා තේරුණා..

බොරලැස්ගමුව town එකේදී මම slow කරා.. මූ මගේ ලගින් ඇවිල්ල කුණුහරප වරුසාවයි ""තෝ අහුවෙයන් කෝ ප*යා .. අහුවෙන්න එපා 👇",False,"[0, 279]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,154800409,154800409,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,9,1,0,1094526369222909952,1094526369222909952,False,False,si,,,,,,,,,"{'id': 1094526369222909952, 'id_str': '1094526369222909952'}"
987542006703390720,Sat Apr 21 04:02:16 +0000 2018,987542006703390720,987542006703390720,මේ ටුවිට් එකට යට ටුවිට්එක දාපුඑකා මහ අමු පොන්නය...😂,False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,786144219429613572,786144219429613572,,,,,False,0,2,0,0,987542006703390720,987542006703390720,False,False,si,,,,,,,,,
1078990832189923334,Sat Dec 29 12:27:15 +0000 2018,1078990832189923334,1078990832189923334,@imNaviya @wishawanath රනිල්ට පොන්නය කියන්නෙව් රටේ උන් ඔක්කොම. මොකො දැකලද,False,"[23, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [0, 9]}, {'screen_name': 'wishawanath', 'name': 'විස්කි 🇱🇰', 'id': 835869892129742848, 'id_str': '835869892129742848', 'indices': [10, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0789810320056648e+18,1078981032005664770,3089536357.0,3089536357,imNaviya,2533578847,2533578847,,,,,False,0,2,1,1,1078673866686267392,1078673866686267392,False,False,si,,,,,,,,,
